metric,best_choice,combo,min_tension,nearest_e
prime_projection_defect,min_tension,0.9678392454616196,0.9575574352097704,0.9709267093701288
defect_gap_vs_canonical,min_tension,0.009645905474606664,-0.0006359047772424858,0.01273336938311598
family_tension,min_tension,24.866534167509247,19.687401867421695,33.77679771053577
axis_distance,nearest_e,4158.712520991717,13734.451251121913,1266.2364788863842
