n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_units,min_resid_E8_rel_over_units,best_unit_abs_idx,best_unit_rel_idx,pol_E8_axial_mean_deg,pol_E8_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,H_balance_alpha_min,H_balance_alpha_max,H_balance_alpha_range,H_balance_alpha_absmax,improve_abs,improve_rel,stability_score
9743965,25309,5,7,11,1,5.761395806362473,5.81553778463765,5.761395806360946,5.815537784636122,9,9,2.0019062536195285,1.4462875341791914e-12,24,0,-0.3446858957099126,-0.0008503472230695699,0.343835548486843,0.3446858957099126,1.5267787034645153e-12,1.5276668818842154e-12,2499996.3842863943
8519665,22129,5,7,11,1,5.731165538070935,5.7769286277376,5.731165538069269,5.776928627735934,9,9,0.03239693422619881,1.4807044479425713e-12,24,0,-0.30444718261959447,0.010413697871183647,0.3148608804907781,0.30444718261959447,1.666222715357435e-12,1.666222715357435e-12,2499996.2982443618
8852305,22993,5,7,11,1,5.72737446097738,5.775534795652273,5.727374460975714,5.775534795650607,9,9,0.4444745883928829,1.5005774400833616e-12,24,0,-0.32277828872061337,0.00481563956152451,0.3275939282821379,0.32277828872061337,1.666222715357435e-12,1.666222715357435e-12,2499996.2485620296
9670045,25117,5,7,11,1,5.740853327498221,5.794521972236588,5.740853327496628,5.794521972234993,9,9,2.1732012319273655,1.517452830057664e-12,24,0,-0.3437543932770081,-0.001230024171557512,0.3425243691054506,0.3437543932770081,1.5933920849420247e-12,1.5942802633617248e-12,2499996.2063736813
9212665,23929,5,7,11,1,5.723608382386587,5.774260036046339,5.723608382384921,5.774260036044673,9,9,1.2267332119452714,1.538769112130467e-12,24,0,-0.3340490934285772,0.0012527039825732766,0.33530179741115046,0.3340490934285772,1.666222715357435e-12,1.666222715357435e-12,2499996.153083139
8321005,21613,5,7,11,1,5.7118297909314055,5.75611327127408,5.711829790929666,5.75611327127234,9,9,9.347438644538773e-05,1.5445422718585178e-12,24,0,-0.2884364843311241,0.014585692194784495,0.3030221765259086,0.2884364843311241,1.7399415241925453e-12,1.7399415241925453e-12,2499996.1386502846
8344105,21673,5,7,11,1,5.711552079348891,5.756009525330848,5.711552079347151,5.756009525329108,9,9,0.003921551623683371,1.5449863610683678e-12,24,0,-0.29508365864341635,0.012610595860840795,0.30769425450425714,0.29508365864341635,1.7399415241925453e-12,1.7399415241925453e-12,2499996.1375400648
8505805,22093,5,7,11,1,5.709633611029642,5.755294667623274,5.709633611027901,5.755294667621533,9,9,0.11903433841270596,1.5504264538890311e-12,24,0,-0.30996009696873744,0.008127699467721813,0.31808779643645924,0.30996009696873744,1.7408297026122455e-12,1.7408297026122455e-12,2499996.1239398746
9933385,25801,5,7,11,1,5.738910600393934,5.7942482963572655,5.738910600392343,5.794248296355674,9,9,3.058341841150189,1.5565326805244695e-12,24,0,-0.3487599514336272,-0.002903224949201441,0.3458567264844258,0.3487599514336272,1.5916157281026244e-12,1.5916157281026244e-12,2499996.108674356
8875405,23053,5,7,11,1,5.705467508966348,5.753790749872292,5.705467508964608,5.753790749870552,9,9,0.7214682178991861,1.5812906539736105e-12,24,0,-0.3257681869266166,0.0032272264287621774,0.32899541335537874,0.3257681869266166,1.7399415241925453e-12,1.7399415241925453e-12,2499996.0467796167
