sigma,corr,rmse,mae
0.25,0.9420319142837756,3.2120047181917744,2.987084382763186
0.5,0.9612453599285763,8.35986402940927,7.0832325921214645
0.75,0.9776723969716441,13.252678203707813,11.220213844497257
1.0,0.9835945803932601,18.165915443278173,15.542675391681547
1.5,0.979068061704928,27.89646970804757,24.467615430499226
2.0,0.958609904222633,36.84251384682055,32.98925349724305
