u,v,weight,contexts
419,743,6.405587157258777,6
419,827,6.405587157258777,6
419,839,6.405587157258777,6
419,863,6.405587157258777,6
419,887,6.405587157258777,6
419,911,6.405587157258777,6
431,719,6.405587157258777,6
431,743,6.405587157258777,6
431,827,6.405587157258777,6
431,839,6.405587157258777,6
431,863,6.405587157258777,6
431,887,6.405587157258777,6
431,911,6.405587157258777,6
443,719,6.405587157258777,6
443,743,6.405587157258777,6
443,827,6.405587157258777,6
443,839,6.405587157258777,6
443,863,6.405587157258777,6
443,887,6.405587157258777,6
443,911,6.405587157258777,6
467,719,6.405587157258777,6
467,743,6.405587157258777,6
467,827,6.405587157258777,6
467,839,6.405587157258777,6
467,863,6.405587157258777,6
467,887,6.405587157258777,6
467,911,6.405587157258777,6
479,719,6.405587157258777,6
479,743,6.405587157258777,6
479,827,6.405587157258777,6
479,839,6.405587157258777,6
479,863,6.405587157258777,6
479,887,6.405587157258777,6
479,911,6.405587157258777,6
491,719,6.405587157258777,6
491,743,6.405587157258777,6
491,827,6.405587157258777,6
491,839,6.405587157258777,6
491,863,6.405587157258777,6
491,887,6.405587157258777,6
491,911,6.405587157258777,6
503,719,6.405587157258777,6
503,743,6.405587157258777,6
503,827,6.405587157258777,6
503,839,6.405587157258777,6
503,863,6.405587157258777,6
503,887,6.405587157258777,6
503,911,6.405587157258777,6
563,719,6.405587157258777,6
563,743,6.405587157258777,6
563,827,6.405587157258777,6
563,839,6.405587157258777,6
563,863,6.405587157258777,6
563,887,6.405587157258777,6
563,911,6.405587157258777,6
587,719,6.405587157258777,6
587,743,6.405587157258777,6
587,827,6.405587157258777,6
587,839,6.405587157258777,6
587,863,6.405587157258777,6
587,887,6.405587157258777,6
587,911,6.405587157258777,6
599,719,6.405587157258777,6
599,743,6.405587157258777,6
599,827,6.405587157258777,6
599,839,6.405587157258777,6
599,863,6.405587157258777,6
599,887,6.405587157258777,6
599,911,6.405587157258777,6
647,719,6.405587157258777,6
647,743,6.405587157258777,6
647,827,6.405587157258777,6
647,839,6.405587157258777,6
647,863,6.405587157258777,6
647,887,6.405587157258777,6
647,911,6.405587157258777,6
659,719,6.405587157258777,6
659,743,6.405587157258777,6
659,827,6.405587157258777,6
659,839,6.405587157258777,6
659,863,6.405587157258777,6
659,887,6.405587157258777,6
659,911,6.405587157258777,6
683,719,6.405587157258777,6
683,743,6.405587157258777,6
683,827,6.405587157258777,6
683,839,6.405587157258777,6
683,863,6.405587157258777,6
683,887,6.405587157258777,6
683,911,6.405587157258777,6
719,743,6.405587157258777,6
719,827,6.405587157258777,6
719,839,6.405587157258777,6
719,863,6.405587157258777,6
719,887,6.405587157258777,6
719,911,6.405587157258777,6
743,827,6.405587157258777,6
743,839,6.405587157258777,6
743,863,6.405587157258777,6
743,887,6.405587157258777,6
743,911,6.405587157258777,6
827,839,6.405587157258777,6
827,863,6.405587157258777,6
827,887,6.405587157258777,6
827,911,6.405587157258777,6
839,863,6.405587157258777,6
839,887,6.405587157258777,6
839,911,6.405587157258777,6
863,887,6.405587157258777,6
863,911,6.405587157258777,6
887,911,6.405587157258777,6
11,947,5.070021716672274,5
11,971,5.070021716672274,5
11,983,5.070021716672274,5
23,947,5.070021716672274,5
23,971,5.070021716672274,5
23,983,5.070021716672274,5
47,947,5.070021716672274,5
47,971,5.070021716672274,5
47,983,5.070021716672274,5
59,947,5.070021716672274,5
59,971,5.070021716672274,5
59,983,5.070021716672274,5
71,947,5.070021716672274,5
71,971,5.070021716672274,5
71,983,5.070021716672274,5
83,947,5.070021716672274,5
83,971,5.070021716672274,5
83,983,5.070021716672274,5
107,947,5.070021716672274,5
107,971,5.070021716672274,5
107,983,5.070021716672274,5
131,947,5.070021716672274,5
131,971,5.070021716672274,5
131,983,5.070021716672274,5
167,947,5.070021716672274,5
167,971,5.070021716672274,5
167,983,5.070021716672274,5
179,947,5.070021716672274,5
179,971,5.070021716672274,5
179,983,5.070021716672274,5
191,947,5.070021716672274,5
191,971,5.070021716672274,5
191,983,5.070021716672274,5
227,947,5.070021716672274,5
227,971,5.070021716672274,5
227,983,5.070021716672274,5
239,947,5.070021716672274,5
239,971,5.070021716672274,5
239,983,5.070021716672274,5
251,947,5.070021716672274,5
251,971,5.070021716672274,5
251,983,5.070021716672274,5
263,947,5.070021716672274,5
263,971,5.070021716672274,5
263,983,5.070021716672274,5
311,947,5.070021716672274,5
311,971,5.070021716672274,5
311,983,5.070021716672274,5
347,947,5.070021716672274,5
347,971,5.070021716672274,5
347,983,5.070021716672274,5
359,947,5.070021716672274,5
359,971,5.070021716672274,5
359,983,5.070021716672274,5
383,947,5.070021716672274,5
383,971,5.070021716672274,5
383,983,5.070021716672274,5
419,947,5.070021716672274,5
419,971,5.070021716672274,5
419,983,5.070021716672274,5
431,947,5.070021716672274,5
431,971,5.070021716672274,5
431,983,5.070021716672274,5
443,947,5.070021716672274,5
443,971,5.070021716672274,5
443,983,5.070021716672274,5
467,947,5.070021716672274,5
467,971,5.070021716672274,5
467,983,5.070021716672274,5
479,947,5.070021716672274,5
479,971,5.070021716672274,5
479,983,5.070021716672274,5
491,947,5.070021716672274,5
491,971,5.070021716672274,5
491,983,5.070021716672274,5
503,947,5.070021716672274,5
503,971,5.070021716672274,5
503,983,5.070021716672274,5
563,947,5.070021716672274,5
563,971,5.070021716672274,5
563,983,5.070021716672274,5
587,947,5.070021716672274,5
587,971,5.070021716672274,5
587,983,5.070021716672274,5
599,947,5.070021716672274,5
599,971,5.070021716672274,5
599,983,5.070021716672274,5
647,947,5.070021716672274,5
647,971,5.070021716672274,5
647,983,5.070021716672274,5
659,947,5.070021716672274,5
659,971,5.070021716672274,5
659,983,5.070021716672274,5
683,947,5.070021716672274,5
683,971,5.070021716672274,5
683,983,5.070021716672274,5
719,947,5.070021716672274,5
719,971,5.070021716672274,5
719,983,5.070021716672274,5
743,947,5.070021716672274,5
743,971,5.070021716672274,5
743,983,5.070021716672274,5
827,947,5.070021716672274,5
827,971,5.070021716672274,5
827,983,5.070021716672274,5
839,947,5.070021716672274,5
839,971,5.070021716672274,5
839,983,5.070021716672274,5
863,947,5.070021716672274,5
863,971,5.070021716672274,5
863,983,5.070021716672274,5
887,947,5.070021716672274,5
887,971,5.070021716672274,5
887,983,5.070021716672274,5
911,947,5.070021716672274,5
911,971,5.070021716672274,5
911,983,5.070021716672274,5
947,971,5.070021716672274,5
947,983,5.070021716672274,5
971,983,5.070021716672274,5
11,1019,3.8899160791504666,4
11,1031,3.8899160791504666,4
11,1091,3.8899160791504666,4
11,1103,3.8899160791504666,4
11,1151,3.8899160791504666,4
11,1163,3.8899160791504666,4
11,1187,3.8899160791504666,4
11,1223,3.8899160791504666,4
11,1259,3.8899160791504666,4
11,1283,3.8899160791504666,4
23,1019,3.8899160791504666,4
23,1031,3.8899160791504666,4
23,1091,3.8899160791504666,4
23,1103,3.8899160791504666,4
23,1151,3.8899160791504666,4
23,1163,3.8899160791504666,4
23,1187,3.8899160791504666,4
23,1223,3.8899160791504666,4
23,1259,3.8899160791504666,4
23,1283,3.8899160791504666,4
47,1019,3.8899160791504666,4
47,1031,3.8899160791504666,4
47,1091,3.8899160791504666,4
47,1103,3.8899160791504666,4
47,1151,3.8899160791504666,4
47,1163,3.8899160791504666,4
47,1187,3.8899160791504666,4
47,1223,3.8899160791504666,4
47,1259,3.8899160791504666,4
47,1283,3.8899160791504666,4
59,1019,3.8899160791504666,4
59,1031,3.8899160791504666,4
59,1091,3.8899160791504666,4
59,1103,3.8899160791504666,4
59,1151,3.8899160791504666,4
59,1163,3.8899160791504666,4
59,1187,3.8899160791504666,4
59,1223,3.8899160791504666,4
59,1259,3.8899160791504666,4
59,1283,3.8899160791504666,4
71,1019,3.8899160791504666,4
71,1031,3.8899160791504666,4
71,1091,3.8899160791504666,4
71,1103,3.8899160791504666,4
71,1151,3.8899160791504666,4
71,1163,3.8899160791504666,4
71,1187,3.8899160791504666,4
71,1223,3.8899160791504666,4
71,1259,3.8899160791504666,4
71,1283,3.8899160791504666,4
83,1019,3.8899160791504666,4
83,1031,3.8899160791504666,4
83,1091,3.8899160791504666,4
83,1103,3.8899160791504666,4
83,1151,3.8899160791504666,4
83,1163,3.8899160791504666,4
83,1187,3.8899160791504666,4
83,1223,3.8899160791504666,4
83,1259,3.8899160791504666,4
83,1283,3.8899160791504666,4
107,1019,3.8899160791504666,4
107,1031,3.8899160791504666,4
107,1091,3.8899160791504666,4
107,1103,3.8899160791504666,4
107,1151,3.8899160791504666,4
107,1163,3.8899160791504666,4
107,1187,3.8899160791504666,4
107,1223,3.8899160791504666,4
107,1259,3.8899160791504666,4
107,1283,3.8899160791504666,4
131,1019,3.8899160791504666,4
131,1031,3.8899160791504666,4
131,1091,3.8899160791504666,4
131,1103,3.8899160791504666,4
131,1151,3.8899160791504666,4
131,1163,3.8899160791504666,4
131,1187,3.8899160791504666,4
131,1223,3.8899160791504666,4
131,1259,3.8899160791504666,4
131,1283,3.8899160791504666,4
167,1019,3.8899160791504666,4
167,1031,3.8899160791504666,4
167,1091,3.8899160791504666,4
167,1103,3.8899160791504666,4
167,1151,3.8899160791504666,4
167,1163,3.8899160791504666,4
167,1187,3.8899160791504666,4
167,1223,3.8899160791504666,4
167,1259,3.8899160791504666,4
167,1283,3.8899160791504666,4
179,1019,3.8899160791504666,4
179,1031,3.8899160791504666,4
179,1091,3.8899160791504666,4
