u,v,weight,contexts
137,1181,3.322913510736208,2
137,1193,3.322913510736208,2
137,1217,3.322913510736208,2
137,1229,3.322913510736208,2
149,977,3.322913510736208,2
149,1013,3.322913510736208,2
149,1049,3.322913510736208,2
149,1061,3.322913510736208,2
149,1097,3.322913510736208,2
149,1109,3.322913510736208,2
149,1181,3.322913510736208,2
149,1193,3.322913510736208,2
149,1217,3.322913510736208,2
149,1229,3.322913510736208,2
173,977,3.322913510736208,2
173,1013,3.322913510736208,2
173,1049,3.322913510736208,2
173,1061,3.322913510736208,2
173,1097,3.322913510736208,2
173,1109,3.322913510736208,2
173,1181,3.322913510736208,2
173,1193,3.322913510736208,2
173,1217,3.322913510736208,2
173,1229,3.322913510736208,2
197,977,3.322913510736208,2
197,1013,3.322913510736208,2
197,1049,3.322913510736208,2
197,1061,3.322913510736208,2
197,1097,3.322913510736208,2
197,1109,3.322913510736208,2
197,1181,3.322913510736208,2
197,1193,3.322913510736208,2
197,1217,3.322913510736208,2
197,1229,3.322913510736208,2
233,977,3.322913510736208,2
233,1013,3.322913510736208,2
233,1049,3.322913510736208,2
233,1061,3.322913510736208,2
233,1097,3.322913510736208,2
233,1109,3.322913510736208,2
233,1181,3.322913510736208,2
233,1193,3.322913510736208,2
233,1217,3.322913510736208,2
233,1229,3.322913510736208,2
257,977,3.322913510736208,2
257,1013,3.322913510736208,2
257,1049,3.322913510736208,2
257,1061,3.322913510736208,2
257,1097,3.322913510736208,2
257,1109,3.322913510736208,2
257,1181,3.322913510736208,2
257,1193,3.322913510736208,2
257,1217,3.322913510736208,2
257,1229,3.322913510736208,2
269,977,3.322913510736208,2
269,1013,3.322913510736208,2
269,1049,3.322913510736208,2
269,1061,3.322913510736208,2
269,1097,3.322913510736208,2
269,1109,3.322913510736208,2
269,1181,3.322913510736208,2
269,1193,3.322913510736208,2
269,1217,3.322913510736208,2
269,1229,3.322913510736208,2
281,977,3.322913510736208,2
281,1013,3.322913510736208,2
281,1049,3.322913510736208,2
281,1061,3.322913510736208,2
281,1097,3.322913510736208,2
281,1109,3.322913510736208,2
281,1181,3.322913510736208,2
281,1193,3.322913510736208,2
281,1217,3.322913510736208,2
281,1229,3.322913510736208,2
293,977,3.322913510736208,2
293,1013,3.322913510736208,2
293,1049,3.322913510736208,2
293,1061,3.322913510736208,2
293,1097,3.322913510736208,2
293,1109,3.322913510736208,2
293,1181,3.322913510736208,2
293,1193,3.322913510736208,2
293,1217,3.322913510736208,2
293,1229,3.322913510736208,2
317,977,3.322913510736208,2
317,1013,3.322913510736208,2
317,1049,3.322913510736208,2
317,1061,3.322913510736208,2
317,1097,3.322913510736208,2
317,1109,3.322913510736208,2
317,1181,3.322913510736208,2
317,1193,3.322913510736208,2
317,1217,3.322913510736208,2
317,1229,3.322913510736208,2
353,977,3.322913510736208,2
353,1013,3.322913510736208,2
353,1049,3.322913510736208,2
353,1061,3.322913510736208,2
353,1097,3.322913510736208,2
353,1109,3.322913510736208,2
353,1181,3.322913510736208,2
353,1193,3.322913510736208,2
353,1217,3.322913510736208,2
353,1229,3.322913510736208,2
389,977,3.322913510736208,2
389,1013,3.322913510736208,2
389,1049,3.322913510736208,2
389,1061,3.322913510736208,2
389,1097,3.322913510736208,2
389,1109,3.322913510736208,2
389,1181,3.322913510736208,2
389,1193,3.322913510736208,2
389,1217,3.322913510736208,2
389,1229,3.322913510736208,2
401,977,3.322913510736208,2
401,1013,3.322913510736208,2
401,1049,3.322913510736208,2
401,1061,3.322913510736208,2
401,1097,3.322913510736208,2
401,1109,3.322913510736208,2
401,1181,3.322913510736208,2
401,1193,3.322913510736208,2
401,1217,3.322913510736208,2
401,1229,3.322913510736208,2
449,977,3.322913510736208,2
449,1013,3.322913510736208,2
449,1049,3.322913510736208,2
449,1061,3.322913510736208,2
449,1097,3.322913510736208,2
449,1109,3.322913510736208,2
449,1181,3.322913510736208,2
449,1193,3.322913510736208,2
449,1217,3.322913510736208,2
449,1229,3.322913510736208,2
461,977,3.322913510736208,2
461,1013,3.322913510736208,2
461,1049,3.322913510736208,2
461,1061,3.322913510736208,2
461,1097,3.322913510736208,2
461,1109,3.322913510736208,2
461,1181,3.322913510736208,2
461,1193,3.322913510736208,2
461,1217,3.322913510736208,2
461,1229,3.322913510736208,2
509,977,3.322913510736208,2
509,1013,3.322913510736208,2
509,1049,3.322913510736208,2
509,1061,3.322913510736208,2
509,1097,3.322913510736208,2
509,1109,3.322913510736208,2
509,1181,3.322913510736208,2
509,1193,3.322913510736208,2
509,1217,3.322913510736208,2
509,1229,3.322913510736208,2
521,977,3.322913510736208,2
521,1013,3.322913510736208,2
521,1049,3.322913510736208,2
521,1061,3.322913510736208,2
521,1097,3.322913510736208,2
521,1109,3.322913510736208,2
521,1181,3.322913510736208,2
521,1193,3.322913510736208,2
521,1217,3.322913510736208,2
521,1229,3.322913510736208,2
557,977,3.322913510736208,2
557,1013,3.322913510736208,2
557,1049,3.322913510736208,2
557,1061,3.322913510736208,2
557,1097,3.322913510736208,2
557,1109,3.322913510736208,2
557,1181,3.322913510736208,2
557,1193,3.322913510736208,2
557,1217,3.322913510736208,2
557,1229,3.322913510736208,2
569,977,3.322913510736208,2
569,1013,3.322913510736208,2
569,1049,3.322913510736208,2
569,1061,3.322913510736208,2
569,1097,3.322913510736208,2
569,1109,3.322913510736208,2
569,1181,3.322913510736208,2
569,1193,3.322913510736208,2
569,1217,3.322913510736208,2
569,1229,3.322913510736208,2
593,977,3.322913510736208,2
593,1013,3.322913510736208,2
593,1049,3.322913510736208,2
593,1061,3.322913510736208,2
593,1097,3.322913510736208,2
593,1109,3.322913510736208,2
593,1181,3.322913510736208,2
593,1193,3.322913510736208,2
593,1217,3.322913510736208,2
593,1229,3.322913510736208,2
617,977,3.322913510736208,2
617,1013,3.322913510736208,2
617,1049,3.322913510736208,2
617,1061,3.322913510736208,2
617,1097,3.322913510736208,2
617,1109,3.322913510736208,2
617,1181,3.322913510736208,2
617,1193,3.322913510736208,2
617,1217,3.322913510736208,2
617,1229,3.322913510736208,2
641,977,3.322913510736208,2
641,1013,3.322913510736208,2
641,1049,3.322913510736208,2
641,1061,3.322913510736208,2
641,1097,3.322913510736208,2
641,1109,3.322913510736208,2
641,1181,3.322913510736208,2
641,1193,3.322913510736208,2
641,1217,3.322913510736208,2
641,1229,3.322913510736208,2
653,977,3.322913510736208,2
653,1013,3.322913510736208,2
653,1049,3.322913510736208,2
653,1061,3.322913510736208,2
653,1097,3.322913510736208,2
653,1109,3.322913510736208,2
653,1181,3.322913510736208,2
653,1193,3.322913510736208,2
653,1217,3.322913510736208,2
653,1229,3.322913510736208,2
677,977,3.322913510736208,2
677,1013,3.322913510736208,2
677,1049,3.322913510736208,2
677,1061,3.322913510736208,2
677,1097,3.322913510736208,2
677,1109,3.322913510736208,2
677,1181,3.322913510736208,2
677,1193,3.322913510736208,2
677,1217,3.322913510736208,2
677,1229,3.322913510736208,2
701,977,3.322913510736208,2
701,1013,3.322913510736208,2
701,1049,3.322913510736208,2
701,1061,3.322913510736208,2
701,1097,3.322913510736208,2
701,1109,3.322913510736208,2
701,1181,3.322913510736208,2
701,1193,3.322913510736208,2
701,1217,3.322913510736208,2
701,1229,3.322913510736208,2
761,977,3.322913510736208,2
761,1013,3.322913510736208,2
761,1049,3.322913510736208,2
761,1061,3.322913510736208,2
761,1097,3.322913510736208,2
761,1109,3.322913510736208,2
761,1181,3.322913510736208,2
761,1193,3.322913510736208,2
761,1217,3.322913510736208,2
761,1229,3.322913510736208,2
773,977,3.322913510736208,2
773,1013,3.322913510736208,2
773,1049,3.322913510736208,2
773,1061,3.322913510736208,2
773,1097,3.322913510736208,2
773,1109,3.322913510736208,2
773,1181,3.322913510736208,2
773,1193,3.322913510736208,2
773,1217,3.322913510736208,2
773,1229,3.322913510736208,2
797,977,3.322913510736208,2
797,1013,3.322913510736208,2
797,1049,3.322913510736208,2
797,1061,3.322913510736208,2
797,1097,3.322913510736208,2
797,1109,3.322913510736208,2
797,1181,3.322913510736208,2
797,1193,3.322913510736208,2
797,1217,3.322913510736208,2
797,1229,3.322913510736208,2
809,977,3.322913510736208,2
809,1013,3.322913510736208,2
809,1049,3.322913510736208,2
809,1061,3.322913510736208,2
809,1097,3.322913510736208,2
809,1109,3.322913510736208,2
809,1181,3.322913510736208,2
809,1193,3.322913510736208,2
809,1217,3.322913510736208,2
809,1229,3.322913510736208,2
821,977,3.322913510736208,2
821,1013,3.322913510736208,2
821,1049,3.322913510736208,2
821,1061,3.322913510736208,2
821,1097,3.322913510736208,2
821,1109,3.322913510736208,2
821,1181,3.322913510736208,2
821,1193,3.322913510736208,2
821,1217,3.322913510736208,2
821,1229,3.322913510736208,2
857,977,3.322913510736208,2
857,1013,3.322913510736208,2
857,1049,3.322913510736208,2
857,1061,3.322913510736208,2
857,1097,3.322913510736208,2
857,1109,3.322913510736208,2
857,1181,3.322913510736208,2
857,1193,3.322913510736208,2
857,1217,3.322913510736208,2
857,1229,3.322913510736208,2
881,977,3.322913510736208,2
881,1013,3.322913510736208,2
881,1049,3.322913510736208,2
881,1061,3.322913510736208,2
881,1097,3.322913510736208,2
881,1109,3.322913510736208,2
881,1181,3.322913510736208,2
881,1193,3.322913510736208,2
881,1217,3.322913510736208,2
881,1229,3.322913510736208,2
929,977,3.322913510736208,2
929,1013,3.322913510736208,2
929,1049,3.322913510736208,2
929,1061,3.322913510736208,2
929,1097,3.322913510736208,2
929,1109,3.322913510736208,2
929,1181,3.322913510736208,2
929,1193,3.322913510736208,2
929,1217,3.322913510736208,2
929,1229,3.322913510736208,2
941,977,3.322913510736208,2
941,1013,3.322913510736208,2
941,1049,3.322913510736208,2
941,1061,3.322913510736208,2
941,1097,3.322913510736208,2
941,1109,3.322913510736208,2
941,1181,3.322913510736208,2
941,1193,3.322913510736208,2
941,1217,3.322913510736208,2
941,1229,3.322913510736208,2
953,977,3.322913510736208,2
953,1013,3.322913510736208,2
953,1049,3.322913510736208,2
953,1061,3.322913510736208,2
953,1097,3.322913510736208,2
953,1109,3.322913510736208,2
953,1181,3.322913510736208,2
953,1193,3.322913510736208,2
953,1217,3.322913510736208,2
953,1229,3.322913510736208,2
977,1013,3.322913510736208,2
977,1049,3.322913510736208,2
977,1061,3.322913510736208,2
977,1097,3.322913510736208,2
977,1109,3.322913510736208,2
977,1181,3.322913510736208,2
977,1193,3.322913510736208,2
977,1217,3.322913510736208,2
977,1229,3.322913510736208,2
1013,1049,3.322913510736208,2
1013,1061,3.322913510736208,2
1013,1097,3.322913510736208,2
1013,1109,3.322913510736208,2
1013,1181,3.322913510736208,2
1013,1193,3.322913510736208,2
1013,1217,3.322913510736208,2
1013,1229,3.322913510736208,2
1049,1061,3.322913510736208,2
1049,1097,3.322913510736208,2
1049,1109,3.322913510736208,2
1049,1181,3.322913510736208,2
1049,1193,3.322913510736208,2
1049,1217,3.322913510736208,2
1049,1229,3.322913510736208,2
1061,1097,3.322913510736208,2
1061,1109,3.322913510736208,2
1061,1181,3.322913510736208,2
1061,1193,3.322913510736208,2
1061,1217,3.322913510736208,2
1061,1229,3.322913510736208,2
1097,1109,3.322913510736208,2
1097,1181,3.322913510736208,2
1097,1193,3.322913510736208,2
1097,1217,3.322913510736208,2
1097,1229,3.322913510736208,2
1109,1181,3.322913510736208,2
1109,1193,3.322913510736208,2
1109,1217,3.322913510736208,2
1109,1229,3.322913510736208,2
1181,1193,3.322913510736208,2
1181,1217,3.322913510736208,2
1181,1229,3.322913510736208,2
1193,1217,3.322913510736208,2
1193,1229,3.322913510736208,2
1217,1229,3.322913510736208,2
5,1277,1.5923010199975605,1
5,1289,1.5923010199975605,1
5,1301,1.5923010199975605,1
5,1361,1.5923010199975605,1
5,1373,1.5923010199975605,1
5,1409,1.5923010199975605,1
5,1433,1.5923010199975605,1
5,1481,1.5923010199975605,1
5,1493,1.5923010199975605,1
5,1553,1.5923010199975605,1
5,1601,1.5923010199975605,1
5,1613,1.5923010199975605,1
5,1637,1.5923010199975605,1
5,1697,1.5923010199975605,1
5,1709,1.5923010199975605,1
5,1721,1.5923010199975605,1
5,1733,1.5923010199975605,1
5,1877,1.5923010199975605,1
5,1889,1.5923010199975605,1
5,1901,1.5923010199975605,1
5,1913,1.5923010199975605,1
5,1949,1.5923010199975605,1
5,1973,1.5923010199975605,1
5,1997,1.5923010199975605,1
5,2069,1.5923010199975605,1
5,2081,1.5923010199975605,1
5,2129,1.5923010199975605,1
5,2141,1.5923010199975605,1
5,2153,1.5923010199975605,1
5,2213,1.5923010199975605,1
5,2237,1.5923010199975605,1
5,2273,1.5923010199975605,1
5,2297,1.5923010199975605,1
5,2309,1.5923010199975605,1
5,2333,1.5923010199975605,1
5,2357,1.5923010199975605,1
5,2381,1.5923010199975605,1
5,2393,1.5923010199975605,1
5,2417,1.5923010199975605,1
5,2441,1.5923010199975605,1
5,2477,1.5923010199975605,1
5,2549,1.5923010199975605,1
17,1277,1.5923010199975605,1
17,1289,1.5923010199975605,1
17,1301,1.5923010199975605,1
17,1361,1.5923010199975605,1
17,1373,1.5923010199975605,1
17,1409,1.5923010199975605,1
17,1433,1.5923010199975605,1
17,1481,1.5923010199975605,1
17,1493,1.5923010199975605,1
17,1553,1.5923010199975605,1
17,1601,1.5923010199975605,1
17,1613,1.5923010199975605,1
17,1637,1.5923010199975605,1
17,1697,1.5923010199975605,1
17,1709,1.5923010199975605,1
17,1721,1.5923010199975605,1
17,1733,1.5923010199975605,1
17,1877,1.5923010199975605,1
17,1889,1.5923010199975605,1
17,1901,1.5923010199975605,1
17,1913,1.5923010199975605,1
17,1949,1.5923010199975605,1
17,1973,1.5923010199975605,1
17,1997,1.5923010199975605,1
17,2069,1.5923010199975605,1
17,2081,1.5923010199975605,1
17,2129,1.5923010199975605,1
17,2141,1.5923010199975605,1
17,2153,1.5923010199975605,1
17,2213,1.5923010199975605,1
17,2237,1.5923010199975605,1
17,2273,1.5923010199975605,1
17,2297,1.5923010199975605,1
17,2309,1.5923010199975605,1
17,2333,1.5923010199975605,1
17,2357,1.5923010199975605,1
17,2381,1.5923010199975605,1
17,2393,1.5923010199975605,1
17,2417,1.5923010199975605,1
17,2441,1.5923010199975605,1
17,2477,1.5923010199975605,1
17,2549,1.5923010199975605,1
29,1277,1.5923010199975605,1
29,1289,1.5923010199975605,1
29,1301,1.5923010199975605,1
29,1361,1.5923010199975605,1
29,1373,1.5923010199975605,1
29,1409,1.5923010199975605,1
29,1433,1.5923010199975605,1
29,1481,1.5923010199975605,1
29,1493,1.5923010199975605,1
29,1553,1.5923010199975605,1
29,1601,1.5923010199975605,1
29,1613,1.5923010199975605,1
29,1637,1.5923010199975605,1
29,1697,1.5923010199975605,1
29,1709,1.5923010199975605,1
29,1721,1.5923010199975605,1
29,1733,1.5923010199975605,1
29,1877,1.5923010199975605,1
29,1889,1.5923010199975605,1
29,1901,1.5923010199975605,1
29,1913,1.5923010199975605,1
29,1949,1.5923010199975605,1
29,1973,1.5923010199975605,1
29,1997,1.5923010199975605,1
29,2069,1.5923010199975605,1
29,2081,1.5923010199975605,1
29,2129,1.5923010199975605,1
29,2141,1.5923010199975605,1
29,2153,1.5923010199975605,1
29,2213,1.5923010199975605,1
29,2237,1.5923010199975605,1
29,2273,1.5923010199975605,1
29,2297,1.5923010199975605,1
29,2309,1.5923010199975605,1
29,2333,1.5923010199975605,1
29,2357,1.5923010199975605,1
29,2381,1.5923010199975605,1
29,2393,1.5923010199975605,1
29,2417,1.5923010199975605,1
29,2441,1.5923010199975605,1
29,2477,1.5923010199975605,1
29,2549,1.5923010199975605,1
41,1277,1.5923010199975605,1
41,1289,1.5923010199975605,1
41,1301,1.5923010199975605,1
41,1361,1.5923010199975605,1
41,1373,1.5923010199975605,1
41,1409,1.5923010199975605,1
41,1433,1.5923010199975605,1
41,1481,1.5923010199975605,1
41,1493,1.5923010199975605,1
41,1553,1.5923010199975605,1
41,1601,1.5923010199975605,1
41,1613,1.5923010199975605,1
41,1637,1.5923010199975605,1
41,1697,1.5923010199975605,1
41,1709,1.5923010199975605,1
41,1721,1.5923010199975605,1
41,1733,1.5923010199975605,1
41,1877,1.5923010199975605,1
41,1889,1.5923010199975605,1
41,1901,1.5923010199975605,1
41,1913,1.5923010199975605,1
41,1949,1.5923010199975605,1
41,1973,1.5923010199975605,1
41,1997,1.5923010199975605,1
41,2069,1.5923010199975605,1
41,2081,1.5923010199975605,1
41,2129,1.5923010199975605,1
41,2141,1.5923010199975605,1
41,2153,1.5923010199975605,1
41,2213,1.5923010199975605,1
41,2237,1.5923010199975605,1
41,2273,1.5923010199975605,1
41,2297,1.5923010199975605,1
41,2309,1.5923010199975605,1
41,2333,1.5923010199975605,1
41,2357,1.5923010199975605,1
41,2381,1.5923010199975605,1
41,2393,1.5923010199975605,1
41,2417,1.5923010199975605,1
41,2441,1.5923010199975605,1
41,2477,1.5923010199975605,1
41,2549,1.5923010199975605,1
53,1277,1.5923010199975605,1
53,1289,1.5923010199975605,1
53,1301,1.5923010199975605,1
53,1361,1.5923010199975605,1
53,1373,1.5923010199975605,1
53,1409,1.5923010199975605,1
53,1433,1.5923010199975605,1
53,1481,1.5923010199975605,1
53,1493,1.5923010199975605,1
53,1553,1.5923010199975605,1
53,1601,1.5923010199975605,1
53,1613,1.5923010199975605,1
53,1637,1.5923010199975605,1
53,1697,1.5923010199975605,1
53,1709,1.5923010199975605,1
53,1721,1.5923010199975605,1
53,1733,1.5923010199975605,1
53,1877,1.5923010199975605,1
53,1889,1.5923010199975605,1
53,1901,1.5923010199975605,1
53,1913,1.5923010199975605,1
53,1949,1.5923010199975605,1
53,1973,1.5923010199975605,1
53,1997,1.5923010199975605,1
53,2069,1.5923010199975605,1
53,2081,1.5923010199975605,1
53,2129,1.5923010199975605,1
53,2141,1.5923010199975605,1
53,2153,1.5923010199975605,1
53,2213,1.5923010199975605,1
53,2237,1.5923010199975605,1
53,2273,1.5923010199975605,1
53,2297,1.5923010199975605,1
53,2309,1.5923010199975605,1
53,2333,1.5923010199975605,1
53,2357,1.5923010199975605,1
53,2381,1.5923010199975605,1
53,2393,1.5923010199975605,1
53,2417,1.5923010199975605,1
53,2441,1.5923010199975605,1
53,2477,1.5923010199975605,1
53,2549,1.5923010199975605,1
89,1277,1.5923010199975605,1
89,1289,1.5923010199975605,1
89,1301,1.5923010199975605,1
89,1361,1.5923010199975605,1
89,1373,1.5923010199975605,1
89,1409,1.5923010199975605,1
89,1433,1.5923010199975605,1
89,1481,1.5923010199975605,1
89,1493,1.5923010199975605,1
89,1553,1.5923010199975605,1
89,1601,1.5923010199975605,1
89,1613,1.5923010199975605,1
89,1637,1.5923010199975605,1
89,1697,1.5923010199975605,1
89,1709,1.5923010199975605,1
89,1721,1.5923010199975605,1
89,1733,1.5923010199975605,1
89,1877,1.5923010199975605,1
89,1889,1.5923010199975605,1
89,1901,1.5923010199975605,1
89,1913,1.5923010199975605,1
89,1949,1.5923010199975605,1
89,1973,1.5923010199975605,1
89,1997,1.5923010199975605,1
89,2069,1.5923010199975605,1
89,2081,1.5923010199975605,1
89,2129,1.5923010199975605,1
89,2141,1.5923010199975605,1
89,2153,1.5923010199975605,1
89,2213,1.5923010199975605,1
89,2237,1.5923010199975605,1
89,2273,1.5923010199975605,1
89,2297,1.5923010199975605,1
89,2309,1.5923010199975605,1
89,2333,1.5923010199975605,1
89,2357,1.5923010199975605,1
89,2381,1.5923010199975605,1
89,2393,1.5923010199975605,1
89,2417,1.5923010199975605,1
89,2441,1.5923010199975605,1
89,2477,1.5923010199975605,1
89,2549,1.5923010199975605,1
101,1277,1.5923010199975605,1
101,1289,1.5923010199975605,1
101,1301,1.5923010199975605,1
101,1361,1.5923010199975605,1
101,1373,1.5923010199975605,1
101,1409,1.5923010199975605,1
101,1433,1.5923010199975605,1
101,1481,1.5923010199975605,1
101,1493,1.5923010199975605,1
101,1553,1.5923010199975605,1
101,1601,1.5923010199975605,1
101,1613,1.5923010199975605,1
101,1637,1.5923010199975605,1
101,1697,1.5923010199975605,1
101,1709,1.5923010199975605,1
101,1721,1.5923010199975605,1
101,1733,1.5923010199975605,1
101,1877,1.5923010199975605,1
101,1889,1.5923010199975605,1
101,1901,1.5923010199975605,1
101,1913,1.5923010199975605,1
101,1949,1.5923010199975605,1
101,1973,1.5923010199975605,1
101,1997,1.5923010199975605,1
101,2069,1.5923010199975605,1
101,2081,1.5923010199975605,1
101,2129,1.5923010199975605,1
101,2141,1.5923010199975605,1
101,2153,1.5923010199975605,1
101,2213,1.5923010199975605,1
101,2237,1.5923010199975605,1
101,2273,1.5923010199975605,1
101,2297,1.5923010199975605,1
101,2309,1.5923010199975605,1
101,2333,1.5923010199975605,1
101,2357,1.5923010199975605,1
101,2381,1.5923010199975605,1
101,2393,1.5923010199975605,1
101,2417,1.5923010199975605,1
101,2441,1.5923010199975605,1
101,2477,1.5923010199975605,1
101,2549,1.5923010199975605,1
113,1277,1.5923010199975605,1
113,1289,1.5923010199975605,1
113,1301,1.5923010199975605,1
113,1361,1.5923010199975605,1
113,1373,1.5923010199975605,1
113,1409,1.5923010199975605,1
113,1433,1.5923010199975605,1
113,1481,1.5923010199975605,1
113,1493,1.5923010199975605,1
113,1553,1.5923010199975605,1
113,1601,1.5923010199975605,1
113,1613,1.5923010199975605,1
113,1637,1.5923010199975605,1
113,1697,1.5923010199975605,1
113,1709,1.5923010199975605,1
113,1721,1.5923010199975605,1
113,1733,1.5923010199975605,1
113,1877,1.5923010199975605,1
113,1889,1.5923010199975605,1
113,1901,1.5923010199975605,1
113,1913,1.5923010199975605,1
113,1949,1.5923010199975605,1
113,1973,1.5923010199975605,1
113,1997,1.5923010199975605,1
113,2069,1.5923010199975605,1
113,2081,1.5923010199975605,1
113,2129,1.5923010199975605,1
113,2141,1.5923010199975605,1
113,2153,1.5923010199975605,1
113,2213,1.5923010199975605,1
113,2237,1.5923010199975605,1
113,2273,1.5923010199975605,1
113,2297,1.5923010199975605,1
113,2309,1.5923010199975605,1
113,2333,1.5923010199975605,1
113,2357,1.5923010199975605,1
113,2381,1.5923010199975605,1
113,2393,1.5923010199975605,1
113,2417,1.5923010199975605,1
113,2441,1.5923010199975605,1
113,2477,1.5923010199975605,1
113,2549,1.5923010199975605,1
137,1277,1.5923010199975605,1
137,1289,1.5923010199975605,1
137,1301,1.5923010199975605,1
137,1361,1.5923010199975605,1
137,1373,1.5923010199975605,1
137,1409,1.5923010199975605,1
137,1433,1.5923010199975605,1
137,1481,1.5923010199975605,1
137,1493,1.5923010199975605,1
137,1553,1.5923010199975605,1
137,1601,1.5923010199975605,1
137,1613,1.5923010199975605,1
137,1637,1.5923010199975605,1
137,1697,1.5923010199975605,1
137,1709,1.5923010199975605,1
137,1721,1.5923010199975605,1
137,1733,1.5923010199975605,1
137,1877,1.5923010199975605,1
137,1889,1.5923010199975605,1
137,1901,1.5923010199975605,1
137,1913,1.5923010199975605,1
137,1949,1.5923010199975605,1
137,1973,1.5923010199975605,1
137,1997,1.5923010199975605,1
137,2069,1.5923010199975605,1
137,2081,1.5923010199975605,1
137,2129,1.5923010199975605,1
137,2141,1.5923010199975605,1
137,2153,1.5923010199975605,1
137,2213,1.5923010199975605,1
137,2237,1.5923010199975605,1
137,2273,1.5923010199975605,1
137,2297,1.5923010199975605,1
137,2309,1.5923010199975605,1
137,2333,1.5923010199975605,1
137,2357,1.5923010199975605,1
137,2381,1.5923010199975605,1
137,2393,1.5923010199975605,1
137,2417,1.5923010199975605,1
137,2441,1.5923010199975605,1
137,2477,1.5923010199975605,1
137,2549,1.5923010199975605,1
149,1277,1.5923010199975605,1
149,1289,1.5923010199975605,1
149,1301,1.5923010199975605,1
149,1361,1.5923010199975605,1
149,1373,1.5923010199975605,1
149,1409,1.5923010199975605,1
149,1433,1.5923010199975605,1
149,1481,1.5923010199975605,1
149,1493,1.5923010199975605,1
149,1553,1.5923010199975605,1
149,1601,1.5923010199975605,1
149,1613,1.5923010199975605,1
149,1637,1.5923010199975605,1
149,1697,1.5923010199975605,1
149,1709,1.5923010199975605,1
149,1721,1.5923010199975605,1
149,1733,1.5923010199975605,1
149,1877,1.5923010199975605,1
149,1889,1.5923010199975605,1
149,1901,1.5923010199975605,1
149,1913,1.5923010199975605,1
149,1949,1.5923010199975605,1
149,1973,1.5923010199975605,1
149,1997,1.5923010199975605,1
149,2069,1.5923010199975605,1
149,2081,1.5923010199975605,1
149,2129,1.5923010199975605,1
149,2141,1.5923010199975605,1
149,2153,1.5923010199975605,1
149,2213,1.5923010199975605,1
149,2237,1.5923010199975605,1
149,2273,1.5923010199975605,1
149,2297,1.5923010199975605,1
149,2309,1.5923010199975605,1
149,2333,1.5923010199975605,1
149,2357,1.5923010199975605,1
149,2381,1.5923010199975605,1
149,2393,1.5923010199975605,1
149,2417,1.5923010199975605,1
149,2441,1.5923010199975605,1
149,2477,1.5923010199975605,1
149,2549,1.5923010199975605,1
173,1277,1.5923010199975605,1
173,1289,1.5923010199975605,1
173,1301,1.5923010199975605,1
173,1361,1.5923010199975605,1
173,1373,1.5923010199975605,1
173,1409,1.5923010199975605,1
173,1433,1.5923010199975605,1
173,1481,1.5923010199975605,1
173,1493,1.5923010199975605,1
173,1553,1.5923010199975605,1
173,1601,1.5923010199975605,1
173,1613,1.5923010199975605,1
173,1637,1.5923010199975605,1
173,1697,1.5923010199975605,1
173,1709,1.5923010199975605,1
173,1721,1.5923010199975605,1
173,1733,1.5923010199975605,1
173,1877,1.5923010199975605,1
173,1889,1.5923010199975605,1
173,1901,1.5923010199975605,1
173,1913,1.5923010199975605,1
173,1949,1.5923010199975605,1
173,1973,1.5923010199975605,1
173,1997,1.5923010199975605,1
173,2069,1.5923010199975605,1
173,2081,1.5923010199975605,1
173,2129,1.5923010199975605,1
173,2141,1.5923010199975605,1
173,2153,1.5923010199975605,1
173,2213,1.5923010199975605,1
173,2237,1.5923010199975605,1
173,2273,1.5923010199975605,1
173,2297,1.5923010199975605,1
173,2309,1.5923010199975605,1
173,2333,1.5923010199975605,1
173,2357,1.5923010199975605,1
173,2381,1.5923010199975605,1
173,2393,1.5923010199975605,1
173,2417,1.5923010199975605,1
173,2441,1.5923010199975605,1
173,2477,1.5923010199975605,1
173,2549,1.5923010199975605,1
197,1277,1.5923010199975605,1
197,1289,1.5923010199975605,1
197,1301,1.5923010199975605,1
197,1361,1.5923010199975605,1
197,1373,1.5923010199975605,1
197,1409,1.5923010199975605,1
197,1433,1.5923010199975605,1
197,1481,1.5923010199975605,1
197,1493,1.5923010199975605,1
197,1553,1.5923010199975605,1
197,1601,1.5923010199975605,1
197,1613,1.5923010199975605,1
197,1637,1.5923010199975605,1
197,1697,1.5923010199975605,1
197,1709,1.5923010199975605,1
197,1721,1.5923010199975605,1
197,1733,1.5923010199975605,1
197,1877,1.5923010199975605,1
197,1889,1.5923010199975605,1
197,1901,1.5923010199975605,1
197,1913,1.5923010199975605,1
197,1949,1.5923010199975605,1
197,1973,1.5923010199975605,1
197,1997,1.5923010199975605,1
197,2069,1.5923010199975605,1
197,2081,1.5923010199975605,1
197,2129,1.5923010199975605,1
197,2141,1.5923010199975605,1
197,2153,1.5923010199975605,1
197,2213,1.5923010199975605,1
197,2237,1.5923010199975605,1
197,2273,1.5923010199975605,1
197,2297,1.5923010199975605,1
197,2309,1.5923010199975605,1
197,2333,1.5923010199975605,1
197,2357,1.5923010199975605,1
197,2381,1.5923010199975605,1
197,2393,1.5923010199975605,1
197,2417,1.5923010199975605,1
197,2441,1.5923010199975605,1
197,2477,1.5923010199975605,1
197,2549,1.5923010199975605,1
233,1277,1.5923010199975605,1
233,1289,1.5923010199975605,1
233,1301,1.5923010199975605,1
233,1361,1.5923010199975605,1
233,1373,1.5923010199975605,1
