n,Omega_standard,Omega_resonance,S_entropy
144.93095741262167,0.11496222909922169,0.12103051795712189,2.488128736623696
146.61086840469844,0.11299219452600827,0.1296772318917921,2.4938909615811387
148.31025143361043,0.11105591466632318,0.13761736776825906,2.499653186538581
150.02933220192182,0.10915281134300565,0.1443574547455784,2.5054154114960236
151.76833902834053,0.10728231627530752,0.1494506129163737,2.5111776364534664
153.52750287804227,0.10544387090977982,0.1525208926280617,2.5169398614109086
155.307057393346,0.10363692625403777,0.1532852573820506,2.5227020863683514
157.10723892474505,0.1018609427133566,0.15157190418686672,2.528464311325794
158.92828656229779,0.10011538993004944,0.14733371235828677,2.5342265362832364
160.77044216738236,0.09839974662558097,0.14065578423542174,2.539988761240679
162.63395040481922,0.09671350044537028,0.13175628687565835,2.545750986198122
164.51905877536623,0.09505614780623763,0.12098011573774431,2.551513211155564
166.42601764859035,0.09342719374645037,0.10878526821796525,2.557275436113007
168.35508029612024,0.09182615177832419,0.09572222066588919,2.563037661070449
170.30650292528443,0.09025254374333638,0.09809806045751857,2.5687998860278918
172.2805447131394,0.0887058996697086,0.10792252232509171,2.5745621109853345
174.27746784089192,0.08718575763241733,0.11675507455464167,2.5803243359427768
176.29753752872057,0.08569166361559144,0.12398686911747042,2.5860865609002195
178.34102207100082,0.08422317137725518,0.12908566310897376,2.591848785857662
180.40819287193827,0.08277984231637871,0.1316302809901983,2.5976110108151045
182.49932448161525,0.08136124534219505,0.13134022137236237,2.603373235772547
184.61469463245476,0.079966956745747,0.1280982783551213,2.6091354607299895
186.7545842761076,0.07859656007362452,0.1219643227775664,2.614897685687432
188.91927762076662,0.07724964600385674,0.11317880771837596,2.620659910644875
191.1090621689138,0.07592581222392125,0.10215511197282885,2.626422135602317
193.32422875550452,0.07462466331083516,0.08946049150272746,2.63218436055976
195.5650715865949,0.07334581061329246,0.07578613849992905,2.6379465855172026
197.83188827841644,0.07208887213581287,0.08227013589074055,2.643708810474645
200.1249798969037,0.07085347242486839,0.0930693273859014,2.6494710354320876
202.44465099768038,0.06963924245695341,0.10250460016595797,2.6552332603895303
204.79120966650854,0.06844581952856606,0.10984640335612603,2.6609954853469726
207.1649675602069,0.06727284714806764,0.11448614144680055,2.6667577103044153
209.5662399480433,0.0661199749293887,0.11598264684666737,2.6725199352618576
211.9953457536071,0.06498685848755036,0.11409945559123966,2.6782821602193003
214.45260759716675,0.06387315933596958,0.10882964787890817,2.684044385176743
216.93835183851843,0.06277854478551885,0.10040566822736208,2.6898066101341853
219.45290862033136,0.061702687845309495,0.08929244264028006,2.695568835091628
221.99661191199547,0.06064526712517019,0.07616321881924976,2.7013310600490708
224.5697995539774,0.05960596673979124,0.06185880579569341,2.707093285006513
227.1728133026905,0.0585844762145066,0.06983675378176894,2.7128555099639557
229.8059988758851,0.05758049039268568,0.08157913533190632,2.718617734921398
232.4697059985648,0.056593709344707345,0.09160947595879618,2.7243799598788407
235.16428844943485,0.055623838278489685,0.09906064911187443,2.7301421848362835
237.89010410788933,0.054670587451548555,0.10324050288904583,2.7359044097937257
240.64751500154242,0.05373367208455909,0.1036931393728725,2.7416666347511685
243.43688735431104,0.052812812276394595,0.10024460420000918,2.747428859708611
246.25859163505467,0.05190773292061759,0.09302827237917433,2.7531910846660534
249.11300260677885,0.051018163623398505,0.0824865363119423,2.758953309623496
252.0004993764092,0.05014383862283719,0.06934712590704781,2.764715534580939
254.9214654451423,0.049284496709663936,0.05457441018295324,2.770477759538381
257.8762887593801,0.0484398811492961,0.057581564293347404,2.776239984495824
260.8653617622548,0.047609739605227484,0.07049478328893335,2.782002209453266
263.88908144575106,0.04679382406372744,0.08155144876763065,2.787764434410709
266.9478494034321,0.04599189075982778,0.08969618743141121,2.7935266593681516
270.0420718837773,0.0452037001045751,0.09409875153127262,2.799288884325594
273.17215984413764,0.04442901661352739,0.09423679101048665,2.8050511092830366
276.33852900531696,0.043667608836473394,0.08995521280048852,2.810813334240479
279.5415999067856,0.04291924928835379,0.08149516715386784,2.8165755591979216
282.7817979625341,0.04218371438136423,0.06948801010977382,2.8223377841553643
286.0595535175742,0.04146078435821931,0.05491254910114557,2.828100009112807
289.37530190509506,0.04075024322655841,0.04248322426503249,2.8338622340702493
292.7294835042816,0.040051878694473325,0.05689105770123086,2.839624459027692
296.12254379880346,0.03936548210713887,0.06978837129006848,2.8453866839851343
299.5549334359813,0.03869084838452769,0.07983674289738313,2.851148908942577
303.02710828663965,0.03802777596019043,0.08593923753478008,2.8569111339000197
306.5395295056527,0.03737606672108353,0.08735919110360052,2.862673358857462
310.09266359319264,0.03673552594842629,0.08380885780718299,2.8684355838149047
313.68698245668764,0.036105962259569996,0.07549687245245687,2.8741978087723474
317.3229634734976,0.03548718755086178,0.06312694188573387,2.8799600337297897
321.00108955431716,0.03487901694148598,0.04784475866928334,2.8857222586872324
324.72184920731286,0.03428126871826661,0.03742709854040468,2.8914844836446747
328.48573660300434,0.03369376428141433,0.0527082143986356,2.8972467086021174
