eigenvalue
9.4e-322
9.681347856987965e-59
2.7826485905381166e-16
9.310721572441189e-05
0.055859113637728414
0.16245622583906244
0.41234453737563687
0.4710123102103505
0.6368061381501413
1.2715189251368197
1.3161420612335144
1.8279111037243085
2.3151421624651825
2.672021657294526
2.8381845725814663
2.9691651489104722
3.376839786190195
3.528209634628099
4.045567420047757
4.641271584110212
5.4209293520751585
6.071942906726131
6.1102813626660755
6.228247209417252
6.425645685822363
6.512905469485465
6.6329978839598045
6.667776659073453
6.887344316719339
7.0135211377774835
7.167958910162981
7.216741823875616
7.466004386287538
7.601290590652169
7.659345514602524
7.796397585320288
7.835246078056122
7.843511201897648
7.88340875839252
8.086239198790334
8.200168550032114
8.249140308510825
8.431912330546181
8.58648380554294
8.807061988180406
8.822262502622834
8.878026212933044
8.89959680696951
8.960458350789674
9.024725164273043
9.122503473881595
9.1948703934564
9.2458429548816
9.26406930233481
9.326050355424798
9.444664894365152
9.686500579899146
9.891126543144996
9.981211132306179
10.160275381589237
10.245078048141718
10.44137058141265
10.51837368618385
10.91983178272038
10.995105325117514
11.048975533008846
11.198102595827761
11.28497457417619
11.434771833488396
11.578339012197892
11.65520684442079
11.742259636480082
11.919870685413919
11.942489456632662
11.966599912127478
12.124805875256204
12.195328168938891
12.229733633930785
12.46298806043214
12.62525425769945
