block_id,x,residual_smooth
1,1.0077438487921526,0.0008442039138767397
1,1.0930783913562772,-9.801523125529294e-06
1,1.178412933920402,-0.0005562258296647641
1,1.2637474764845265,-0.001499633038205947
1,1.349082019048651,-0.00023260584317814063
1,1.4344165616127758,0.0010546184298052964
1,1.5197511041769003,0.0013719586525578187
1,1.6050856467410248,0.0009975913861658575
1,1.6904201893051496,-0.0003301967660730185
1,1.7757547318692743,0.0013372502286760515
1,1.8610892744333989,0.0026307118345575402
1,1.9464238169975234,0.005611902374815826
1,2.031758359561648,0.003979248665620578
1,2.1170929021257727,0.0024427008000587657
1,2.2024274446898975,0.00024117687205852143
1,2.2877619872540222,0.001151021289291113
1,2.373096529818147,0.004016248354648716
1,2.4584310723822713,0.004686910149116684
1,2.5437656149463956,0.004625809745217217
1,2.6291001575105204,0.0019273358655016756
1,2.714434700074645,0.0021842970085674263
1,2.79976924263877,0.003920439526867242
1,2.8851037852028947,0.005672917917042991
1,2.9704383277670194,0.00754462695649469
1,3.0557728703311438,0.0056432587626502485
1,3.141107412895268,0.006366110485449059
1,3.226441955459393,0.005605368026065513
1,3.3117764980235176,0.00757835947114768
1,3.3971110405876423,0.009563995305370153
1,3.482445583151767,0.010735850135157333
1,3.5677801257158914,0.012109124143632235
1,3.6531146682800157,0.012572638596546485
1,3.7384492108441405,0.0131875887032921
1,3.8237837534082653,0.013984354942474641
1,3.90911829597239,0.012182911367507513
1,3.994452838536515,0.01372459336423067
1,4.0797873811006395,-0.007460953347821793
1,4.165121923664763,-0.06349978281586274
1,4.250456466228888,-0.11969921299832002
1,4.335791008793013,-0.1227199915086047
1,4.421125551357138,-0.04824072069703588
1,4.5064600939212625,0.02260176072660133
1,4.591794636485387,0.05392263395131951
1,4.677129179049512,0.039539853458416645
1,4.762463721613636,0.02388873041456863
1,4.847798264177761,0.014628455033581782
1,4.933132806741885,0.009333086695633602
1,5.01846734930601,0.006222057797089075
1,5.103801891870135,0.004501063087255933
1,5.189136434434259,0.0031110288985445505
2,1.0113396800946923,-0.0003777595534576005
2,1.0885968695679171,-0.0017603224607085253
2,1.165854059041142,-0.0025440362824215128
2,1.2431112485143667,-0.001572033140428322
2,1.3203684379875915,-0.0008867133181925299
2,1.3976256274608163,0.0001986684207690877
2,1.474882816934041,-0.0008918627909810677
2,1.552140006407266,-0.0004553595624101424
2,1.6293971958804907,-0.0005597088587657621
2,1.7066543853537157,-0.0005893299826999903
2,1.7839115748269405,-0.0008365737713046784
2,1.8611687643001653,-0.0008935892404307217
2,1.93842595377339,0.000689550190664307
2,2.015683143246615,0.00026318545521908523
2,2.09294033271984,0.0004533432111746668
2,2.1701975221930647,-8.983713008325443e-05
2,2.2474547116662893,0.00033486522009430595
2,2.3247119011395143,0.0009597862294624762
2,2.4019690906127393,0.0011322362317136199
2,2.479226280085964,9.472499842125547e-06
2,2.5564834695591885,-0.0010203740069926037
2,2.6337406590324135,-0.0023568099628691456
2,2.7109978485056385,-0.001176085342292182
2,2.788255037978863,-0.002216837312920093
2,2.8655122274520877,-0.0024952676963683625
2,2.9427694169253127,-0.002184481856422967
2,3.0200266063985377,0.0006921497764069574
2,3.0972837958717627,0.0020167898263644957
2,3.1745409853449873,0.001468592341245356
2,3.251798174818212,-0.0030742592298167817
2,3.329055364291437,-0.004237789305009386
2,3.406312553764662,-0.004274252964005329
2,3.4835697432378865,-0.0010135395550593888
2,3.560826932711111,0.0009508398150703687
2,3.638084122184336,-0.0006987574522699317
2,3.715341311657561,-0.0023595948952469274
2,3.7925985011307857,-0.005161568369355625
2,3.8698556906040102,-0.0023010998959362857
2,3.9471128800772353,0.007223440437916031
2,4.024370069550461,0.014087997149164462
2,4.101627259023685,0.01687189414094903
2,4.178884448496909,0.005691701746901211
3,1.07279779137645,0.0007442527576795194
3,1.1568343766582303,0.0005256291559648633
3,1.240870961940011,-0.00023850654914780997
3,1.3249075472217913,-0.0009740395940243774
3,1.4089441325035714,-0.0007961940972183145
3,1.4929807177853518,-0.0012672709274538182
3,1.5770173030671324,-0.0010484488632347966
3,1.661053888348913,-0.0019278887380014603
3,1.7450904736306936,-0.0011263446137598837
3,1.8291270589124742,-0.0007625502612830945
3,1.9131636441942548,0.0010707929433249515
3,1.997200229476035,-9.684557648253272e-05
3,2.081236814757815,-0.0014740901977068266
3,2.1652734000395957,-0.002796151536839099
3,2.2493099853213763,-0.0011339457191844684
3,2.333346570603157,-0.0002813824852455164
3,2.4173831558849375,0.00031284672747274186
3,2.5014197411667176,-0.0018847520834605737
3,2.5854563264484978,-0.0030086820085284834
3,2.6694929117302784,-0.00419422085666074
3,2.753529497012059,-0.002688030785862386
3,2.8375660822938396,-0.0015060346080981045
3,2.92160266757562,-0.001505892358801417
3,3.0056392528574007,-0.0026665378887348198
3,3.089675838139181,-0.003903621122160546
3,3.173712423420961,-0.003451961705229335
3,3.2577490087027416,-0.003436594956793998
3,3.3417855939845222,-0.0034526547297970864
3,3.425822179266303,-0.005085215394873412
3,3.5098587645480834,-0.00531017961226054
3,3.5938953498298636,-0.005489795506367005
3,3.6779319351116437,-0.0042952286291457874
3,3.7619685203934243,-0.00506816636042156
3,3.846005105675205,-0.002202828088933079
3,3.9300416909569855,0.009161187951027728
3,4.014078276238767,0.022305673579752723
3,4.098114861520546,0.029569111361136415
4,1.026530250185887,0.000487239270451495
4,1.1062714002392913,0.00019709544176911936
4,1.1860125502926955,-0.0006571502291184539
4,1.2657537003460997,-0.0023341344581072556
4,1.345494850399504,-0.002720351946631792
4,1.425236000452908,-0.0026212090454802582
4,1.5049771505063123,1.2142763478647751e-05
4,1.5847183005597163,0.0014048644470583975
4,1.6644594506131203,0.001354333557698576
4,1.7442006006665245,-0.0015775857497496053
4,1.823941750719929,-0.0017271581268811786
4,1.9036829007733331,-0.0012717990215088666
4,1.983424050826737,2.5959596077377094e-05
4,2.063165200880141,-0.0013397244835125282
4,2.1429063509335453,-0.0015202454600238436
4,2.2226475009869495,-0.0017428631207897286
4,2.3023886510403537,-0.00013283460658830576
4,2.382129801093758,7.914278315636496e-05
4,2.461870951147162,-0.001143610173458268
4,2.5416121012005664,-0.0024020698593177348
4,2.6213532512539706,-0.0038142848258104016
4,2.7010944013073748,-0.0022034767912011174
4,2.780835551360779,-0.0023064683328546443
4,2.8605767014141827,-0.0020324412822714613
4,2.940317851467587,-0.002462911505573848
4,3.020059001520991,-0.0030350244783243522
4,3.0998001515743954,-0.0035450893352296908
4,3.1795413016277996,-0.004682108749613987
4,3.259282451681204,-0.005157936917289126
4,3.339023601734608,-0.006277191915928712
4,3.418764751788012,-0.006752760807919372
4,3.4985059018414164,-0.006311946014099203
4,3.5782470518948206,-0.00478429426319138
4,3.657988201948225,-0.004442990697178103
4,3.7377293520016286,-0.006116496806133033
4,3.817470502055033,-0.0047451141553341595
4,3.897211652108437,0.007468508301559896
4,3.9769528021618417,0.024511283796165198
4,4.056693952215245,0.03578094743299651
