u,v,weight,contexts
163,907,4.045053774196793,3
163,919,4.045053774196793,3
163,967,4.045053774196793,3
163,991,4.045053774196793,3
163,1039,4.045053774196793,3
163,1051,4.045053774196793,3
163,1063,4.045053774196793,3
199,859,4.045053774196793,3
199,883,4.045053774196793,3
199,907,4.045053774196793,3
199,919,4.045053774196793,3
199,967,4.045053774196793,3
199,991,4.045053774196793,3
199,1039,4.045053774196793,3
199,1051,4.045053774196793,3
199,1063,4.045053774196793,3
211,859,4.045053774196793,3
211,883,4.045053774196793,3
211,907,4.045053774196793,3
211,919,4.045053774196793,3
211,967,4.045053774196793,3
211,991,4.045053774196793,3
211,1039,4.045053774196793,3
211,1051,4.045053774196793,3
211,1063,4.045053774196793,3
223,859,4.045053774196793,3
223,883,4.045053774196793,3
223,907,4.045053774196793,3
223,919,4.045053774196793,3
223,967,4.045053774196793,3
223,991,4.045053774196793,3
223,1039,4.045053774196793,3
223,1051,4.045053774196793,3
223,1063,4.045053774196793,3
271,859,4.045053774196793,3
271,883,4.045053774196793,3
271,907,4.045053774196793,3
271,919,4.045053774196793,3
271,967,4.045053774196793,3
271,991,4.045053774196793,3
271,1039,4.045053774196793,3
271,1051,4.045053774196793,3
271,1063,4.045053774196793,3
283,859,4.045053774196793,3
283,883,4.045053774196793,3
283,907,4.045053774196793,3
283,919,4.045053774196793,3
283,967,4.045053774196793,3
283,991,4.045053774196793,3
283,1039,4.045053774196793,3
283,1051,4.045053774196793,3
283,1063,4.045053774196793,3
307,859,4.045053774196793,3
307,883,4.045053774196793,3
307,907,4.045053774196793,3
307,919,4.045053774196793,3
307,967,4.045053774196793,3
307,991,4.045053774196793,3
307,1039,4.045053774196793,3
307,1051,4.045053774196793,3
307,1063,4.045053774196793,3
331,859,4.045053774196793,3
331,883,4.045053774196793,3
331,907,4.045053774196793,3
331,919,4.045053774196793,3
331,967,4.045053774196793,3
331,991,4.045053774196793,3
331,1039,4.045053774196793,3
331,1051,4.045053774196793,3
331,1063,4.045053774196793,3
367,859,4.045053774196793,3
367,883,4.045053774196793,3
367,907,4.045053774196793,3
367,919,4.045053774196793,3
367,967,4.045053774196793,3
367,991,4.045053774196793,3
367,1039,4.045053774196793,3
367,1051,4.045053774196793,3
367,1063,4.045053774196793,3
379,859,4.045053774196793,3
379,883,4.045053774196793,3
379,907,4.045053774196793,3
379,919,4.045053774196793,3
379,967,4.045053774196793,3
379,991,4.045053774196793,3
379,1039,4.045053774196793,3
379,1051,4.045053774196793,3
379,1063,4.045053774196793,3
439,859,4.045053774196793,3
439,883,4.045053774196793,3
439,907,4.045053774196793,3
439,919,4.045053774196793,3
439,967,4.045053774196793,3
439,991,4.045053774196793,3
439,1039,4.045053774196793,3
439,1051,4.045053774196793,3
439,1063,4.045053774196793,3
463,859,4.045053774196793,3
463,883,4.045053774196793,3
463,907,4.045053774196793,3
463,919,4.045053774196793,3
463,967,4.045053774196793,3
463,991,4.045053774196793,3
463,1039,4.045053774196793,3
463,1051,4.045053774196793,3
463,1063,4.045053774196793,3
487,859,4.045053774196793,3
487,883,4.045053774196793,3
487,907,4.045053774196793,3
487,919,4.045053774196793,3
487,967,4.045053774196793,3
487,991,4.045053774196793,3
487,1039,4.045053774196793,3
487,1051,4.045053774196793,3
487,1063,4.045053774196793,3
499,859,4.045053774196793,3
499,883,4.045053774196793,3
499,907,4.045053774196793,3
499,919,4.045053774196793,3
499,967,4.045053774196793,3
499,991,4.045053774196793,3
