N,R1,R2,dist,dominant_mode,twin_count,sector_count,delta_ons,p_ons,d16,p16,d25,p25,d34,p34,purity,d_eff,purity_over_iso
5000000000,11,41,30,d25,14618164,4870777,-0.00042827731544697878,0.39510725939302249,-0.02435091636849035,0,0.0277539942273069,0,-0.0023462825357675743,0.021428024401930035,0.14237923773272204,7.0234959529508485,2.2780678037235527
5000000000,17,47,30,d25,14618164,4874326,-0.00029379085321096232,0.55960730608943288,-0.023377146345572086,0,0.029788751290837467,0,-0.0015811213479855479,0.12095653727756916,0.14196376428037694,7.0440510299868535,2.271420228486031
5000000000,59,29,30,d25,14618164,4873061,-2.7010848725195213e-05,0.95722831372593187,-0.025182440392582994,0,0.028892878224584417,0,-0.0041335489243574108,4.9939137122034793e-05,0.14204904084969713,7.0398222615111177,2.2727846535951541
5000000000,11,29,18,d34,14618164,4873122,-1.2506448015814353e-05,0.98014662725253499,0.017230032458764644,0,-0.0067368742221362576,3.6415315207705135e-14,-0.021303090064070551,0,0.13179964039746145,7.5872741153492607,2.1087942463593832
5000000000,59,17,18,d34,14618164,4875450,3.1768136708743011e-05,0.94962795912575548,0.018724714406766041,0,-0.0071681200793363153,8.8817841970012523e-16,-0.020317401782500744,0,0.13104454116666533,7.6309931806177103,2.0967126586666454
5000000000,59,41,18,d34,14618164,4870716,0.00041026718868941714,0.41468663104881442,0.018609333713830833,0,-0.0075702691779817588,0,-0.020196529571493815,0,0.13126543752414332,7.6181515779130553,2.1002470003862932
5000000000,11,17,6,d16,14618164,4875511,-0.00046798031078365554,0.35159424265032868,-0.025259499557809428,0,0.007696400119088842,0,-0.010017826000800423,0,0.12446061034107686,8.0346705456413865,1.9913697654572298
5000000000,41,47,6,d16,14618164,4869592,-0.00067709321869646732,0.17821114306629093,-0.02390904049700715,0,0.0061518504854352063,4.3149928075081334e-12,-0.0053832510504504549,1.6973139183029673e-07,0.12447283085531179,8.033881716423787,1.9915652936849886
