choice,mean_axis_distance,mean_family_tension,mean_prime_projection_defect,median_prime_projection_defect,mean_gap_vs_canonical,corr_defect_tension,corr_defect_axis_distance
nearest_e,1266.2364788863845,33.77679771053576,0.9709267093701288,0.9754342649080145,0.01273336938311598,0.6736691331842343,0.2721903062642326
min_tension,13734.451251121913,19.687401867421695,0.9575574352097704,0.9677990447791586,-0.0006359047772424867,0.8585522216558771,0.3097499436321953
combo,4158.712520991717,24.866534167509247,0.9678392454616196,0.9726513496606238,0.009645905474606666,0.7486906517218319,0.19976646621538985
