Omega,P_E_centered,P_A_centered,P_B_centered,P_C_centered,P_total_centered
2.9638310352843056,0.005950198293999289,0.005640000556442782,0.01600141024468171,0.015491694658879491,0.04308330375400327
2.9761249399950285,0.0059996535448990865,0.005686875233306434,0.016134432124607637,0.015620489366501383,0.043441450269314535
2.988418844705752,0.006049313349497839,0.005733943751155854,0.016268004627381163,0.0157498173678468,0.043801079095881656
3.000712749416475,0.006099177705798322,0.0057812061076224445,0.016402127752896647,0.015879678664919194,0.0441621902312366
3.0130066541271985,0.006149246611799397,0.005828662300309194,0.016536801501085375,0.016010073259726604,0.04452478367292057
3.025300558837922,0.00619952006549058,0.005876312326832332,0.01667202587185223,0.016141001154300855,0.04488885941847599
3.037594463548645,0.006249998064848598,0.0059241561847804755,0.016807800865105946,0.016272462350659583,0.0452544174653946
3.049888368259368,0.006300680607849474,0.005972193871744841,0.016944126480768505,0.016404456850856657,0.04562145781121948
3.0621822729700914,0.0063515676924570785,0.006020425385297162,0.01708100271874679,0.01653698465692734,0.045989980453428364
3.0744761776808147,0.006402659316626232,0.0060688507230042986,0.017218429578950707,0.01667004577092558,0.04635998538950682
3.086770082391538,0.006453955478308842,0.006117469882423385,0.017356407061306325,0.016803640194925595,0.04673147261696414
3.0990639871022614,0.006505456175442985,0.006166282861102873,0.01749493516569878,0.01693776793097816,0.0471044421332228
3.1113578918129847,0.006557161405954222,0.0062152896565745245,0.017634013892064624,0.017072428981190026,0.047478893935783396
3.1236517965237076,0.006609071167772381,0.006264490266370502,0.017773643240289003,0.01720762334762508,0.04785482802205697
3.135945701234431,0.006661185458806651,0.006313884688001254,0.01791382321030036,0.01734335103238975,0.04823224438949801
3.1482396059451543,0.006713504276973332,0.006363472918984592,0.018054553802011753,0.017479612037597764,0.04861114303556744
3.1605335106558776,0.006766027620158844,0.006413254956810556,0.01819583501531199,0.01761640636534637,0.04899152395762775
3.172827415366601,0.0068187554862648575,0.006463230798970151,0.018337666850132103,0.017753734017765997,0.04937338715313311
3.185121320077324,0.006871687873167752,0.006513400442942701,0.018480049306359464,0.01789159499697759,0.049756732619447505
3.197415224788047,0.006924824778743082,0.0065637638861934175,0.018622982383922834,0.018029989305129508,0.05014156035398884
3.2097091294987705,0.0069781662008533765,0.0066143211261804535,0.018766466082714768,0.01816891694435745,0.05052787035410605
3.222003034209494,0.007031712137360796,0.006665072160352138,0.018910500402657376,0.01830837791682069,0.050915662617191
3.234296938920217,0.0070854625861166585,0.0067160169861577,0.019055085343640376,0.018448372224680334,0.05130493714059507
3.2465908436309405,0.0071394175449523666,0.006767155601009308,0.01920022090558748,0.018588899870107804,0.05169569392165696
3.2588847483416634,0.007193577011709357,0.006818488002340327,0.019345907088394395,0.018729960855282203,0.052087932957726284
3.2711786530523868,0.007247940984213851,0.006870014187554339,0.01949214389196297,0.018871555182375058,0.052481654246106214
3.28347255776311,0.007302509460271671,0.006921734154056775,0.019638931316210292,0.019013682853616914,0.052876857784155656
3.2957664624738334,0.007357282437706435,0.006973647899227237,0.019786269361031592,0.019156343871158974,0.05327354356912424
3.3080603671845568,0.007412259914295469,0.007025755420466322,0.019934158026345277,0.019299538237297353,0.05367171159840442
3.32035427189528,0.007467441887858364,0.007078056715110434,0.02008259731205277,0.019443265954149407,0.05407136186917098
3.332648176606003,0.007522828356152035,0.007130551780546916,0.020231587218052502,0.019587527024021303,0.05447249437877276
3.3449420813167263,0.007578419316975806,0.007183240614118054,0.020381127744241896,0.019732321449091966,0.05487510912442772
3.3572359860274497,0.007634214768086555,0.0072361232131779,0.020531218890535663,0.01987764923165431,0.05527920610345443
3.369529890738173,0.007690214707246843,0.0072891995750505425,0.020681860656821656,0.020023510373929004,0.055684785313048046
3.3818237954488963,0.00774641913219322,0.007342469697041258,0.020833053043040926,0.020169904878210562,0.056091846750485966
3.3941177001596197,0.007802828040684759,0.007395933576484844,0.020984796049059107,0.020316832746743556,0.056500390412972265
3.4064116048703426,0.007859441430445556,0.007449591210673456,0.021137089674764093,0.02046429398179062,0.056910416297673724
3.418705509581066,0.007916259299212594,0.0075034425968957584,0.021289933920118263,0.020612288585675022,0.05732192440190164
3.4309994142917892,0.007973281644702606,0.007557487732443596,0.02144332878497761,0.02076081656066498,0.05773491472278879
3.4432933190025126,0.008030508464612097,0.007611726614585592,0.021597274269241594,0.02090987790907402,0.0581493872575133
3.455587223713236,0.008087939756649556,0.007666159240582872,0.021751770372835506,0.021059472633221075,0.05856534200328901
3.4678811284239592,0.008145575518516803,0.007720785607683953,0.02190681709564097,0.02120960073538787,0.058982778957229594
3.480175033134682,0.008203415747890503,0.007775605713147677,0.02206241443755221,0.021360262217936455,0.059401698116526847
3.4924689378454055,0.008261460442451626,0.007830619554191611,0.022218562398518736,0.021511457083214537,0.05982209947837651
3.504762842556129,0.008319709599866333,0.007885827128062087,0.022375260978367915,0.02166318533353954,0.06024398303983587
3.517056747266852,0.008378163217798218,0.007941228431947719,0.022532510177034743,0.021815446971249267,0.060667348798029944
3.5293506519775755,0.008436821293888348,0.00799682346306191,0.022690309994415073,0.021968241998735913,0.061092196750101246
3.5416445566882984,0.008495683825807551,0.008052612218602795,0.022848660430415016,0.022121570418338322,0.061518526893163686
3.5539384613990217,0.008554750811163078,0.008108594695750183,0.02300756148491538,0.022275432232453936,0.061946339224282575
3.566232366109745,0.00861402224759062,0.008164770891687862,0.023167013157843072,0.022429827443498394,0.062375633740619954
3.5785262708204684,0.008673498132711871,0.008221140803567733,0.02332701544906311,0.022584756053806433,0.06280641043914914
3.5908201755311917,0.00873317846414736,0.008277704428555585,0.023487568358485866,0.02274021806579978,0.06323866931698859
3.603114080241915,0.008793063239490098,0.008334461763798727,0.023648671886004242,0.02289621348189985,0.06367241037119292
3.615407984952638,0.008853152456338116,0.008391412806426364,0.023810326031524862,0.023052742304516278,0.06410763359880561
3.6277018896633613,0.00891344611227813,0.0084485575535652,0.023972530794928195,0.02320980453606277,0.06454433899683429
3.6399957943740846,0.008973944204883861,0.008505896002350459,0.02413528617608886,0.023367400178999756,0.06498252656232294
3.652289699084808,0.009034646731731875,0.008563428149850361,0.024298592174969682,0.023525529235752546,0.06542219629230446
3.6645836037955313,0.009095553690372567,0.008621153993195994,0.024462448791411132,0.023684191708799315,0.06586334818377901
3.6768775085062546,0.00915666507839022,0.008679073529459621,0.02462685602532041,0.023843387600537877,0.06630598223370812
3.6891714132169775,0.009217980893301546,0.008737186755713394,0.024791813876596378,0.024003116913477947,0.06675009843908927
3.701465317927701,0.009279501132639797,0.008795493669034832,0.02495732234513088,0.024163379650117316,0.06719569679692283
3.713759222638424,0.009341225793966705,0.008853994266489293,0.025123381430804996,0.02432417581288829,0.06764277730414929
3.7260531273491475,0.009403154874768978,0.008912688545107489,0.025289991133543688,0.024485505404341478,0.06809133995776163
3.738347032059871,0.00946528837258041,0.008971576501943216,0.02545715145317827,0.024647368426911807,0.0685413847546137
3.750640936770594,0.009527626284899312,0.009030658134015598,0.025624862389664722,0.02480976488315977,0.0689929116917394
3.762934841481317,0.009590168609232355,0.009089933438346562,0.025793123942868486,0.02497269477556907,0.06944592076601647
3.7752287461920404,0.009652915343054038,0.009149402411931691,0.025961936112702918,0.025136158106684098,0.06990041197437274
3.7875226509027637,0.009715866483841226,0.009209065051796276,0.026131298899004323,0.025300154879038222,0.07035638531368005
3.799816555613487,0.00977902202908034,0.009268921354900572,0.026301212301729483,0.02546468509516141,0.0708138407808718
3.8121104603242104,0.00984238197622698,0.009328971318256087,0.02647167632071095,0.02562974875761407,0.07127277837280808
3.8244043650349338,0.009905946322719024,0.009389214938799998,0.026642690955867805,0.025795345868957698,0.07173319808634453
3.8366982697456566,0.009969715066036371,0.009449652213522928,0.026814256207089517,0.02596147643175642,0.07219509991840524
3.84899217445638,0.01003368820360976,0.00951028313935336,0.026986372074258223,0.02612814044855416,0.0726584838657755
3.8612860791671033,0.010097865732861654,0.009571107713237926,0.027159038557274636,0.026295337921969985,0.07312334992534421
3.8735799838778266,0.010162247651220232,0.009632125932100591,0.02733225565603291,0.026463068854580118,0.07358969809393386
3.88587388858855,0.010226833956105396,0.0096933377928819,0.02750602337040663,0.026631333248993302,0.07405752836838723
3.8981677932992733,0.010291624644890439,0.009754743292480123,0.027680341700250334,0.026800131107817416,0.0745268407454383
3.910461698009996,0.010356619715021706,0.00981634242778677,0.027855210645518755,0.026969462433636494,0.07499763522196373
3.9227556027207195,0.010421819163860719,0.00987813519572431,0.028030630206068972,0.02713932722914218,0.07546991179479619
3.935049507431443,0.010487222988798483,0.009940121593142616,0.0282066003817762,0.027309725496895237,0.07594367046061254
3.947343412142166,0.010552831187204223,0.010002301616944518,0.028383121172528145,0.027480657239586752,0.07641891121626364
3.9596373168528896,0.010618643756439157,0.010064675263947786,0.02856019257823243,0.027652122459820454,0.07689563405843983
3.9719312215636124,0.01068466069386087,0.010127242531036328,0.028737814598750404,0.02782412116028294,0.07737383898393055
3.984225126274336,0.010750881996835973,0.01019000341507239,0.02891598723397562,0.02799665334365092,0.0778535259895349
3.996519030985059,0.010817307662677881,0.010252957912842626,0.029094710483798997,0.028169719012569636,0.07833469507188914
4.008812935695783,0.010883937688732201,0.01031610602118513,0.02927398434810241,0.028343318169722177,0.07881734622774192
4.021106840406506,0.010950772072337205,0.010379447736949949,0.029453808826775518,0.02851745081784097,0.07930147945390364
4.03340074511723,0.011017810810790717,0.010442983056887635,0.029634183919695953,0.028692116959561944,0.07978709474693625
4.0456946498279525,0.01108505390140256,0.010506711977831134,0.029815109626744458,0.02886731659764506,0.08027419210362322
4.057988554538676,0.011152501341492151,0.010570634496545226,0.02999658594782463,0.02904304973476924,0.08076277152063124
4.070282459249399,0.011220153128310853,0.010634750609797992,0.030178612882782622,0.029219316373669257,0.08125283299456072
4.082576363960122,0.01128800925918946,0.010699060314386236,0.030361190431521228,0.029396116517075212,0.08174437652217213
4.094870268670846,0.011356069731348688,0.010763563607023399,0.030544318593912937,0.029573450167730792,0.08223740210001582
4.107164173381569,0.011424334542109664,0.010828260484496342,0.030727997369865825,0.029751317328400063,0.0827319097248719
4.1194580780922925,0.011492803688704001,0.010893150943505259,0.03091222675922212,0.029929718001779893,0.08322789939321128
4.131751982803015,0.011561477168388234,0.010958234980795293,0.031097006761908495,0.030108652190705274,0.0837253711017973
4.144045887513739,0.01163035497840365,0.011023512593075742,0.031282337377768504,0.030288119897899778,0.08422432484714767
4.156339792224462,0.0116994371159754,0.011088983777053044,0.031468218606709814,0.030468121126189414,0.08472476062592768
4.168633696935185,0.01176872357834753,0.011154648529432484,0.03165465044858353,0.030648655878317763,0.0852266784346813
4.180927601645909,0.011838214362724975,0.011220506846890785,0.03184163290328324,0.030829724157101022,0.08573007827000002
4.193221506356632,0.011907909466313876,0.011286558726095007,0.03202916597068584,0.03101132596532972,0.08623496012842445
4.205515411067355,0.01197780888633058,0.011352804163747296,0.03221724965068042,0.03119346130586709,0.08674132400662539
4.217809315778078,0.012047912619960173,0.011419243156461409,0.03240588394314196,0.03137613018146551,0.08724916990102904
4.230103220488801,0.012118220664392174,0.011485875700915601,0.03259506884795544,0.03155933259501031,0.08775849780827352
4.242397125199525,0.01218873301678499,0.011552701793732058,0.032784804364944645,0.031743068549288836,0.08826930772475053
4.254691029910248,0.012259449674328285,0.01161972143155273,0.03297509049407172,0.031927338047217126,0.08878159964716986
4.266984934620972,0.012330370634180434,0.011686934610978347,0.03316592723516586,0.03211214109157745,0.08929537357190209
4.2792788393316945,0.012401495893477837,0.011754341328628778,0.03335731458809481,0.032297477685276396,0.08981062949547783
4.291572744042418,0.012472825449372931,0.011821941581096507,0.03354925255275399,0.03248334783117482,0.09032736741439824
4.303866648753141,0.012544359299018329,0.011889735364987613,0.03374174112903716,0.032669751532166995,0.0908455873252101
4.316160553463864,0.012616097439526602,0.011957722676850252,0.033934780316802055,0.03285668879110199,0.0913652892242809
4.328454458174588,0.012688039867995472,0.012025903513279295,0.03412837011587936,0.03304415961090631,0.09188647310806045
4.340748362885311,0.012760186581579196,0.012094277870831014,0.03432251052621736,0.03323216399448067,0.09240913897310823
4.3530422675960345,0.012832537577350643,0.01216284574604087,0.0345172015476557,0.03342070194473119,0.09293328681577841
4.365336172306757,0.012905092852417342,0.012231607135474052,0.03471244318005087,0.03360977346457737,0.09345891663251964
4.37763007701748,0.012977852403858008,0.012300562035623405,0.03490823542331141,0.033799378556937536,0.09398602841973036
4.389923981728204,0.013050816228751684,0.012369710443057914,0.035104578277276886,0.03398951722479261,0.0945146221738791
4.402217886438927,0.013123984324193481,0.012439052354242211,0.03530147174188042,0.034180189471028834,0.09504469789134495
4.414511791149651,0.013197356687216458,0.012508587765709712,0.03549891581693832,0.03437139529864946,0.09557625556851396
4.426805695860374,0.013270933314878068,0.012578316673944153,0.03569691050232369,0.03456313471059296,0.09610929520173887
4.4390996005710965,0.013344714204233872,0.012648239075412985,0.03589545579794718,0.03475540770983212,0.09664381678742615
4.45139350528182,0.013418699352314566,0.012718354966592904,0.03609455170364775,0.03494821429932953,0.09717982032188474
4.463687409992543,0.013492888756159092,0.012788664343967136,0.03629419821931486,0.03514155448211177,0.09771730580155286
4.475981314703267,0.01356728241277499,0.012859167203957779,0.0364943953447973,0.035335428261122355,0.09825627322265243
4.48827521941399,0.013641880319178193,0.012929863543020339,0.03669514307999336,0.03552983563940824,0.09879672258160013
4.500569124124714,0.013716682472376077,0.013000753357615758,0.03689644142473528,0.03572477661998576,0.09933865387471287
4.5128630288354366,0.013791688869370775,0.013071836644112265,0.03709829037893283,0.035920251205814636,0.0998820670982305
4.525156933546159,0.01386689950713815,0.013143113398963027,0.03730068994241711,0.03611625939996859,0.10042696224848688
4.537450838256883,0.013942314382662776,0.013214583618540957,0.03750364011513171,0.03631280120550328,0.10097333932183872
4.549744742967606,0.014017933492939057,0.013286247299282484,0.03770714089685555,0.03650987662540919,0.10152119831448628
4.56203864767833,0.014093756834895528,0.013358104437524967,0.03791119228750643,0.036707485662759706,0.10207053922268663
4.574332552389053,0.014169784405508822,0.013430155029674108,0.038115794286947315,0.03690562832063679,0.10262136204276703
4.586626457099776,0.014246016201720956,0.013502399072093241,0.03832094689501691,0.03710430460208316,0.10317366677091427
4.5989203618104995,0.014322452220480267,0.013574836561119071,0.038526650111626204,0.03730351451017538,0.10372745340340092
4.611214266521222,0.014399092458693856,0.013647467493101051,0.038732903936614216,0.037503258048019746,0.10428272193642887
4.623508171231946,0.014475936913313515,0.01372029186438448,0.03893970836986264,0.03770353521868847,0.1048394723662491
4.635802075942669,0.014552985581228944,0.013793309671292534,0.03914706341121304,0.037904346025303765,0.10539770468903828
4.648095980653393,0.01463023845937342,0.013866520910147673,0.03935496906056223,0.03810569047096961,0.10595741890105294
4.660389885364116,0.01470769554461362,0.013939925577238185,0.03956342531775674,0.03830756855880805,0.10651861499841658
4.672683790074839,0.014785356833874864,0.014013523668854739,0.03977243218268601,0.03850998029190377,0.10708129297731939
4.684977694785562,0.014863222324002678,0.014087315181316184,0.03998198965516949,0.03871292567346128,0.10764545283394963
4.697271599496285,0.014941292011899249,0.014161300110877493,0.040192097735119545,0.03891640470658336,0.10821109456447965
4.709565504207009,0.015019565894416526,0.014235478453799235,0.04040275642236125,0.03912041739439697,0.10877821816497399
4.721859408917732,0.015098043968414037,0.01430985020634616,0.040613965716802085,0.03932496374011975,0.10934682363168204
4.734153313628455,0.01517672623073075,0.014384415364774404,0.04082572561823166,0.03953004374686796,0.10991691096060477
4.746447218339179,0.01525561267823721,0.014459173925312476,0.0410380361265963,0.03973565741784428,0.11048848014799027
4.7587411230499015,0.015334703307749348,0.014534125884190712,0.04125089724173841,0.03994180475624066,0.11106153118991913
4.771035027760625,0.015413998116069234,0.014609271237626249,0.041464308963477484,0.040148485765241056,0.11163606408241403
4.783328932471348,0.015493497100049283,0.014684609981817276,0.04167827129170441,0.04035570044800401,0.11221207882157497
4.795622837182071,0.015573200256481852,0.01476014211298045,0.04189278422630021,0.04056344880780848,0.11278957540357099
4.807916741892795,0.015653107582161777,0.014835867627296313,0.0421078477670718,0.04077173084781518,0.11336855382434508
4.820210646603518,0.015733219073888048,0.014911786520946322,0.04232346191392837,0.04098054657128863,0.11394901408005137
4.8325045513142415,0.015813534728449503,0.014987898790092298,0.0425396266667306,0.041189895981441675,0.11453095616671408
4.844798456024964,0.015894054542616567,0.015064204430911589,0.042756342025318826,0.041399779081535096,0.11511438008038208
4.857092360735688,0.015974778513155177,0.01514070343952578,0.042973607989542424,0.041610195874764506,0.11569928581698788
4.869386265446411,0.016055706636822327,0.015217395812093928,0.043191424559288795,0.041821146364450085,0.11628567337265514
4.881680170157134,0.01613683891036991,0.015294281544747558,0.04340979173441859,0.04203263055385885,0.11687354274339491
4.893974074867858,0.016218175330543236,0.015371360633614852,0.043628709514735915,0.042244648446219765,0.11746289392511376
4.906267979578581,0.016299715894081284,0.015448633074779795,0.0438481779001723,0.04245720004483655,0.11805372691386992
4.918561884289304,0.016381460597702388,0.015526098864349854,0.04406819689056232,0.04267028535300315,0.11864604170561771
4.930855789000027,0.016463409438125787,0.015603757998429462,0.04428876648572725,0.042883904374001906,0.1192398382962844
4.94314969371075,0.016545562412074964,0.015681610473104783,0.04450988668557436,0.043098057111178506,0.11983511668193261
4.955443598421474,0.016627919516227444,0.01575965628443199,0.04473155748993086,0.04331274356782903,0.1204318768584193
4.967737503132197,0.016710480747290618,0.015837895428484842,0.04495377889864574,0.043527963747267515,0.12103011882168872
4.980031407842921,0.016793246101955196,0.01591632790130456,0.04517655091160381,0.04374371765282863,0.12162984256769221
4.9923253125536435,0.016876215576890893,0.01599495369892708,0.045399873528638626,0.04396000528783163,0.12223104809228823
5.004619217264367,0.01695938916876209,0.016073772817408214,0.045623746749628054,0.04417682665569703,0.12283373539149539
5.01691312197509,0.0170427668742528,0.016152785252769798,0.04584817057438243,0.044394181759693244,0.12343790446109827
5.029207026685813,0.017126348689992316,0.016231991001003386,0.04607314500282125,0.04461207060324709,0.12404355529706404
5.041500931396537,0.01721013461263515,0.016311390058123185,0.04629867003475871,0.04483049318970707,0.12465068789522411
5.05379483610726,0.017294124638804604,0.016390982420116787,0.04652474567005531,0.045049449522460296,0.125259302251437
5.0660887408179835,0.017378318765142127,0.01647076808298889,0.04675137190854048,0.04526893960489451,0.125869398361566
5.078382645528706,0.017462716988270174,0.016550747042681453,0.04697854875014119,0.04548896344041262,0.12648097622150542
5.090676550239429,0.01754731930478928,0.01663091929521104,0.04720627619459078,0.045709521032420306,0.1270940358270114
5.102970454950153,0.017632125711310523,0.016711284836478806,0.047434554241841655,0.04593061238432029,0.12770857717395126
5.115264359660876,0.01771713620443855,0.016791843662445592,0.0476633828917402,0.04615223749953926,0.1283246002581636
5.1275582643716,0.01780235078074269,0.01687259576904479,0.04789276214410782,0.04637439638151175,0.12894210507540704
5.139852169082323,0.01788776943680546,0.01695354115222082,0.048122691998792766,0.046597089033695145,0.1295610916215142
5.152146073793046,0.017973392169205172,0.01703467980787109,0.04835317245566497,0.04682031545951493,0.13018155989225616
5.164439978503769,0.018059218974524918,0.017116011731909863,0.04858420351455802,0.04704407566238927,0.13080350988338207
5.176733883214492,0.018145249849258003,0.01719753692021965,0.04881578517533781,0.04726836964587219,0.13142694159068766
5.189027787925216,0.018231484790012464,0.017279255368711877,0.04904791743782413,0.047493197413349154,0.1320518550098976
5.201321692635939,0.018317923793307163,0.017361167073247287,0.04928060030191301,0.04771855896835426,0.13267825013682172
5.213615597346663,0.01840456685565882,0.01744327202969383,0.04951383376742409,0.04794445431436073,0.13330612696713745
5.225909502057386,0.018491413973609056,0.01752557023391263,0.049747617834212006,0.04817088345485584,0.13393548549658954
5.2382034067681085,0.018578465143645067,0.017608061681736228,0.04998195250213703,0.04839784639336692,0.13456632572088523
5.250497311478832,0.01866572036228035,0.01769074636900808,0.05021683777101339,0.04862534313337452,0.13519864763567635
5.262791216189555,0.018753179626053176,0.01777362429159678,0.05045227364072394,0.048853373678431886,0.13583245123680576
5.275085120900279,0.018840842931394795,0.017856695445250106,0.05068826011111289,0.049081938032042645,0.13646773651980043
5.287379025611002,0.01892871027483719,0.017939959825823,0.050924797182036054,0.049311036197749895,0.13710450348044614
5.299672930321725,0.019016781652805365,0.018023417429108974,0.05116188485327112,0.04954066817909904,0.1377427521142845
5.3119668350324485,0.01910505706179472,0.018107068250892512,0.05139952312474009,0.0497708339796605,0.13838248241708784
5.324260739743171,0.01919353649824889,0.018190912286948125,0.051637711996270284,0.05000153360299464,0.13902369438446194
5.336554644453895,0.01928221995863615,0.018274949533053555,0.05187645146770991,0.05023276705264729,0.1396663880120469
5.348848549164618,0.019371107439365518,0.018359179984946957,0.052115741538883854,0.050464534332201,0.14031056329539732
5.361142453875342,0.019460198936887958,0.018443603638422425,0.05235558220964877,0.050696835445294165,0.1409562202302533
5.373436358586065,0.01954949444763215,0.01852822048918791,0.05259597347987406,0.050929670395477716,0.14160335881217184
5.385730263296788,0.019638993968001717,0.018613030532966448,0.05283691534935443,0.05116303918632685,0.14225197903664943
5.398024168007511,0.019728697494413062,0.018698033765496013,0.05307840781797597,0.05139694182149519,0.14290208089938022
5.410318072718234,0.019818605023259613,0.018783230182488828,0.05332045088555135,0.05163137830459456,0.14355366439589434
5.422611977428958,0.019908716550928414,0.018868619779634072,0.053563044551946375,0.05186634863925519,0.14420672952176405
5.434905882139681,0.01999903207381778,0.01895420255263844,0.05380618881701759,0.052101852829127895,0.1448612762726017
5.447199786850404,0.020089551588288897,0.019039978497181538,0.0540498836805403,0.05233789087781051,0.14551730464382123
5.459493691561128,0.02018027509070469,0.019125947608905597,0.05429412914244316,0.05257446278899701,0.14617481463105048
5.4717875962718505,0.020271202577436878,0.019212109883512705,0.05453892520251626,0.0528115685663419,0.14683380622980774
5.484081500982574,0.020362334044828487,0.019298465316637578,0.05478427186061335,0.053049208213508614,0.14749427943558802
5.496375405693297,0.020453669489217854,0.019385013903939458,0.05503016911655048,0.05328738173418357,0.14815623424389135
5.508669310404021,0.02054520890695112,0.019471755641006654,0.055276616970224166,0.05352608913201082,0.14881967065019275
5.520963215114744,0.02063695229434675,0.01955869052351032,0.05552361542142303,0.05376533041073046,0.14948458865001055
5.533257119825467,0.020728899647734687,0.019645818547051257,0.05577116447000761,0.05400510557401878,0.15015098823881232
5.5455510245361905,0.020821050963388862,0.01973313970721562,0.056019264115812886,0.054245414625607224,0.1508188694120246
5.557844929246913,0.02091340623765607,0.01982065399962917,0.05626791435868234,0.05448625756920584,0.15148823216517343
5.570138833957637,0.021005965466778024,0.019908361419820504,0.05651711519849173,0.05472763440855703,0.1521590764936473
5.58243273866836,0.02109872864709525,0.019996261963445488,0.05676686663500724,0.05496954514737631,0.15283140239292428
5.594726643379083,0.02119169577486256,0.02008435562600391,0.05701716866808537,0.05521198978935198,0.15350520985830382
5.607020548089807,0.021284866846328323,0.020172642403065332,0.057268021297614005,0.055454968338338635,0.1541804988853463
5.61931445280053,0.021378241857778278,0.02026112229020251,0.05751942452335539,0.05569848079802785,0.154857269469364
5.631608357511253,0.021471820805451583,0.020349795282911566,0.05777137834522753,0.0559425271722201,0.15553552160581077
5.643902262221976,0.021565603685590237,0.020438661376738335,0.0580238827630262,0.05618710746469243,0.1562152552900472
5.656196166932699,0.02165959049444254,0.02052772056722086,0.05827693777657902,0.056432221679228546,0.15689647051747097
5.668490071643423,0.021753781228227232,0.020616972849811368,0.05853054338571639,0.05667786981954514,0.15757916728330013
5.680783976354146,0.02184817588316959,0.02070641822006826,0.05878469959029355,0.05692405188956321,0.1582633455830946
5.69307788106487,0.021942774455484926,0.020796056673419404,0.05903940639016148,0.05717076789298627,0.1589490054120521
5.705371785775593,0.022037576941355278,0.020885888205390224,0.059294663785107934,0.05741801783370879,0.15963614676556223
5.717665690486316,0.02213258333700293,0.020975912811415892,0.059550471775020763,0.05766580171550446,0.16032476963894404
5.729959595197039,0.022227793638582866,0.021066130486964773,0.059806830359692364,0.057914119542242584,0.1610148740274826
5.742253499907762,0.022323207842300578,0.021156541227505852,0.06006373953895883,0.05816297131775405,0.1617064599265193
5.754547404618486,0.022418825944332175,0.021247145028440627,0.06032119931269367,0.05841235704586144,0.1623995273313279
5.766841309329209,0.02251464794082372,0.02133794188522919,0.06057920968068635,0.05866227673045356,0.1630940762371928
5.779135214039933,0.02261067382790776,0.02142893179326005,0.060837770642801006,0.05891273037541498,0.1637901066393838
5.7914291187506555,0.022706903601777084,0.02152011474798078,0.06109688219883624,0.059163717984576196,0.16448761853317032
5.803723023461378,0.02280333725853798,0.021611490744741828,0.06135654434865406,0.05941523956181511,0.16518661191374898
5.816016928172102,0.022899974794329744,0.021703059778984,0.0616167570920776,0.05966729511108995,0.16588708677648129
5.828310832882825,0.022996816205282787,0.02179482184604894,0.06187752042890722,0.059919884636189434,0.1665890431164284
5.840604737593549,0.0230938614875048,0.02188677694132717,0.06213883435905478,0.06017300814113656,0.16729248092902332
5.852898642304272,0.023191110637093514,0.021978925060178192,0.06240069888225322,0.06042666562977073,0.16799740020929566
5.8651925470149955,0.02328856365014912,0.022071266197939955,0.0626631139983976,0.060680857106049486,0.16870380095253615
5.877486451725718,0.023386220522749898,0.022163800349954677,0.06292607970726674,0.06093558257387786,0.16941168315384916
5.889780356436441,0.023484081250997067,0.022256527511570676,0.06318959600874542,0.061190842037238784,0.17012104680855195
5.902074261147165,0.023582145830945384,0.022349447678090127,0.06345366290263288,0.06144663550004949,0.17083189191171788
5.914368165857888,0.0236804142586855,0.022442560844842835,0.06371828038875933,0.06170296296625812,0.17154421845854578
5.926662070568612,0.023778886530262354,0.022535867007116198,0.0639834484669861,0.061959824439855544,0.1722580264442202
5.938955975279335,0.02387756264169586,0.022629366160204605,0.06424916713707719,0.06221721992480006,0.17297331586377773
5.9512498799900575,0.023976442589059135,0.02272305829938906,0.0645154363989237,0.06247514942507968,0.17369008671245156
5.963543784700781,0.024075526368363857,0.022816943419948006,0.06478225625226808,0.06273361294464212,0.17440833898522207
5.975837689411504,0.02417481397566186,0.022911021517154347,0.06504962669703461,0.0629926104875473,0.1751280726773981
5.988131594122228,0.024274305406929157,0.02300529258622213,0.06531754773302216,0.06325214205778294,0.1758492877839564
6.000425498832951,0.024374000658211034,0.02309975662246941,0.06558601936000157,0.0635122076593599,0.1765719843000419
6.012719403543674,0.02447389972548055,0.023194413621034166,0.0658550415778532,0.06377280729623619,0.1772961622206041
6.0250133082543975,0.024574002604742573,0.023289263577226285,0.06612461438638564,0.06403394097255737,0.17802182154091187
6.03730721296512,0.02467430929195794,0.023384306486199394,0.06639473778542847,0.06429560869228673,0.17874896225587253
6.049601117675844,0.024774819783153226,0.023479542343190832,0.06666541177484765,0.06455781045949334,0.17947758436068506
6.061895022386567,0.02487553407422454,0.02357497114339148,0.06693663635437673,0.0648205462782451,0.18020768785023786
6.074188927097291,0.024976452161204192,0.02367059288199454,0.0672084115238747,0.06508381615253238,0.1809392727196058
6.086482831808014,0.025077574039957497,0.023766407554122314,0.06748073728320649,0.06534762008651682,0.1816723389638031
6.098776736518737,0.02517889970650724,0.023862415155015547,0.06775361363218035,0.06561195808425753,0.18240688657796067
6.11107064122946,0.025280429156753364,0.02395861567978189,0.0680270405705729,0.06587683014976949,0.18314291555687764
6.123364545940183,0.02538216238659289,0.024055009123591736,0.06830101809825295,0.06614223628728531,0.1838804258957229
6.135658450650907,0.025484099391990152,0.02415159548155993,0.0685755462150339,0.06640817650077989,0.18461941758936384
6.14795235536163,0.025586240168821384,0.024248374748820512,0.06885062492071728,0.06667465079441974,0.1853598906327789
6.160246260072353,0.025688584713035954,0.024345346920511778,0.06912625421516984,0.0669416591723252,0.18610184502104277
6.172540164783077,0.025791133020459135,0.02444251199171175,0.0694024340981626,0.06720920163863221,0.1868452807489657
