bits,n,sigma,ring,use_sigma,dir_kind,dir_count,lambdas,base_samples,T,S,score,use_score,B,neighbor_safety,shadow,success_prefilter,factor_prefilter,rank_hit,tested,t_prefilter,success_pipeline,factor_pipeline,t_total,fallback_used
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.25649499893188477,True,3038454841,0.2916598320007324,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.2791409492492676,True,3038454841,0.3103950023651123,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.07201099395751953,True,3038454841,0.15311789512634277,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.01797175407409668,True,3624112847,0.11141800880432129,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.017619848251342773,True,3607715201,0.052850961685180664,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.018296003341674805,True,3624112847,0.05285501480102539,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.04056692123413086,True,3624112847,0.06670808792114258,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.024458885192871094,True,3624112847,0.08649015426635742,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.02541804313659668,True,3607715201,0.0772709846496582,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.022652149200439453,True,3624112847,0.03993391990661621,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.024007797241210938,True,3624112847,0.04236412048339844,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.06426119804382324,True,3624112847,0.1121988296508789,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.07270002365112305,True,3624112847,0.2126331329345703,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.0527501106262207,True,3624112847,0.09619402885437012,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.05281829833984375,True,3607715201,0.14455890655517578,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.026157855987548828,True,3624112847,0.06834101676940918,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.03399181365966797,True,3607715201,0.14050769805908203,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.027640104293823242,True,3607715201,0.11071014404296875,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.025762081146240234,True,3607715201,0.05345416069030762,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03465604782104492,True,3607715201,0.19728398323059082,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.026537179946899414,True,3624112847,0.08550000190734863,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03430795669555664,True,3607715201,0.17301416397094727,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03176617622375488,True,3624112847,0.10619020462036133,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.06792330741882324,True,3607715201,0.2246859073638916,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.06997299194335938,True,3624112847,0.1420118808746338,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.07166528701782227,True,3607715201,0.09200191497802734,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.08103489875793457,True,3607715201,0.0953829288482666,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.021218061447143555,True,3946443169,0.2373189926147461,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.022864103317260742,True,3463875113,0.07424736022949219,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.030213117599487305,True,3463875113,0.07923769950866699,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.017853975296020508,True,3946443169,0.05409502983093262,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.06736087799072266,True,3463875113,0.09277081489562988,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.06767892837524414,True,3946443169,0.09112811088562012,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.05904388427734375,True,3463875113,0.0989828109741211,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.025356769561767578,True,3946443169,0.11063981056213379,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.2612011432647705,True,3946443169,0.28829383850097656,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.28134608268737793,True,3463875113,0.29327917098999023,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.25130319595336914,True,3463875113,0.2877388000488281,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.06075596809387207,True,3946443169,0.12233495712280273,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.029328107833862305,True,3463875113,0.07601571083068848,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.020634889602661133,True,3463875113,0.041610002517700195,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.027823209762573242,True,3463875113,0.06527304649353027,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.017055988311767578,True,3946443169,0.04694795608520508,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.07622790336608887,True,3946443169,0.09319400787353516,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.06726193428039551,True,3463875113,0.14139509201049805,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.06464409828186035,True,3463875113,0.09415125846862793,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.04458498954772949,True,3946443169,0.13518905639648438,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.29239392280578613,True,3946443169,0.31568288803100586,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.2655649185180664,True,3946443169,0.2714219093322754,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.25820493698120117,True,3463875113,0.2787141799926758,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.06597471237182617,True,3463875113,0.08692693710327148,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.01467585563659668,True,2351488609,0.031874895095825195,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.009182929992675781,True,2351488609,0.02195882797241211,True
64,6349277157922123729,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.013374090194702148,True,2351488609,0.04642319679260254,True
64,6349277157922123729,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.011875152587890625,True,2351488609,0.06219911575317383,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.02166891098022461,True,2700109681,0.03567004203796387,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.030291318893432617,True,2351488609,0.10320472717285156,True
64,6349277157922123729,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.01976609230041504,True,2700109681,0.03572583198547363,True
64,6349277157922123729,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.0245668888092041,True,2351488609,0.07691001892089844,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.06654596328735352,True,2351488609,0.08242106437683105,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.0596768856048584,True,2351488609,0.08376598358154297,True
64,6349277157922123729,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.0614471435546875,True,2351488609,0.07079291343688965,True
64,6349277157922123729,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.05395102500915527,True,2351488609,0.17000102996826172,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.024487972259521484,True,2351488609,0.03409218788146973,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.013113975524902344,True,2700109681,0.020397186279296875,True
64,6349277157922123729,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.016974210739135742,True,2700109681,0.04481101036071777,True
64,6349277157922123729,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.025115251541137695,True,2351488609,0.10107898712158203,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.02945709228515625,True,2700109681,0.044569969177246094,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.02135491371154785,True,2351488609,0.04100203514099121,True
64,6349277157922123729,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.02309393882751465,True,2351488609,0.05492401123046875,True
64,6349277157922123729,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.031477928161621094,True,2351488609,0.11646294593811035,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.055564165115356445,True,2351488609,0.09109091758728027,True
64,6349277157922123729,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.05537700653076172,True,2700109681,0.07833218574523926,True
64,6349277157922123729,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.06463289260864258,True,2700109681,0.13104891777038574,True
64,6349277157922123729,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.05891728401184082,True,2351488609,0.1652979850769043,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.023223161697387695,True,3530444693,0.09086799621582031,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.032308101654052734,True,3530444693,0.21314311027526855,True
64,13145602528431805529,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.027346134185791016,True,3723497653,0.054834842681884766,True
64,13145602528431805529,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.019382953643798828,True,3530444693,0.1715090274810791,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.07346391677856445,True,3723497653,0.13003802299499512,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.06427979469299316,True,3530444693,0.16747689247131348,True
64,13145602528431805529,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.06436610221862793,True,3723497653,0.10628867149353027,True
64,13145602528431805529,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.024509906768798828,True,3530444693,0.18570685386657715,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.24669313430786133,True,3723497653,0.28919434547424316,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.2515721321105957,True,3530444693,0.4747467041015625,True
64,13145602528431805529,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.2645151615142822,True,3723497653,0.3998730182647705,True
64,13145602528431805529,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.07324910163879395,True,3723497653,0.13136982917785645,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.03090834617614746,True,3723497653,0.03929305076599121,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.023066282272338867,True,3530444693,0.09766507148742676,True
64,13145602528431805529,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.028706073760986328,True,3530444693,0.04706597328186035,True
64,13145602528431805529,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.01812124252319336,True,3723497653,0.04443192481994629,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.0706338882446289,True,3723497653,0.08599495887756348,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.0605161190032959,True,3530444693,0.10020303726196289,True
64,13145602528431805529,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.0655059814453125,True,3530444693,0.10112404823303223,True
64,13145602528431805529,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.023578882217407227,True,3723497653,0.10643410682678223,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.27855730056762695,True,3723497653,0.31297779083251953,True
64,13145602528431805529,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.2732672691345215,True,3530444693,0.2996048927307129,True
64,13145602528431805529,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.2830789089202881,True,3530444693,0.30910491943359375,True
64,13145602528431805529,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.06042814254760742,True,3530444693,0.09344911575317383,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.024824857711791992,True,3643563181,0.07290983200073242,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.01844191551208496,True,2726177813,0.058238983154296875,True
64,9933001104305903153,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.0196688175201416,True,2726177813,0.039507389068603516,True
64,9933001104305903153,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.01584792137145996,True,2726177813,0.05052900314331055,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.0574491024017334,True,3643563181,0.07566070556640625,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.06622695922851562,True,3643563181,0.0791780948638916,True
64,9933001104305903153,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.05907702445983887,True,2726177813,0.12986087799072266,True
64,9933001104305903153,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.029900074005126953,True,2726177813,0.054888010025024414,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.2305903434753418,True,3643563181,0.36191678047180176,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.26856088638305664,True,2726177813,0.36275219917297363,True
64,9933001104305903153,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.23616909980773926,True,2726177813,0.27571773529052734,True
64,9933001104305903153,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.0604550838470459,True,2726177813,0.09298515319824219,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.026192188262939453,True,3643563181,0.10771727561950684,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.025001049041748047,True,3643563181,0.03616619110107422,True
64,9933001104305903153,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.032198190689086914,True,3643563181,0.0718240737915039,True
64,9933001104305903153,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.02092909812927246,True,2726177813,0.03426814079284668,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.07399797439575195,True,2726177813,0.10553193092346191,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.08748507499694824,True,2726177813,0.17110586166381836,True
64,9933001104305903153,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.06342220306396484,True,2726177813,0.07829976081848145,True
64,9933001104305903153,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.02605915069580078,True,2726177813,0.030292034149169922,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.2903599739074707,True,3643563181,0.39403700828552246,True
64,9933001104305903153,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.2845492362976074,True,3643563181,0.3527710437774658,True
64,9933001104305903153,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.2517879009246826,True,2726177813,0.2897961139678955,True
64,9933001104305903153,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.0681300163269043,True,3643563181,0.0975039005279541,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.014636993408203125,True,3365650427,0.054184913635253906,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.011599063873291016,True,3365650427,0.018904924392700195,True
64,7906524522965952553,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.012042999267578125,True,3365650427,0.05466008186340332,True
64,7906524522965952553,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.028882980346679688,True,3365650427,0.03479599952697754,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.021758079528808594,True,2349181739,0.04571795463562012,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.022810935974121094,True,3365650427,0.048670053482055664,True
64,7906524522965952553,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.028720855712890625,True,2349181739,0.12596869468688965,True
64,7906524522965952553,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.028413772583007812,True,3365650427,0.06831908226013184,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.06960082054138184,True,3365650427,0.10817313194274902,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.06382608413696289,True,3365650427,0.08527994155883789,True
64,7906524522965952553,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.06737470626831055,True,2349181739,0.11337804794311523,True
64,7906524522965952553,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.062473297119140625,True,3365650427,0.19637298583984375,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.021255970001220703,True,3365650427,0.06455016136169434,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.024627208709716797,True,3365650427,0.06399011611938477,True
64,7906524522965952553,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.01830291748046875,True,3365650427,0.10822820663452148,True
64,7906524522965952553,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.028269052505493164,True,2349181739,0.11215019226074219,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03190207481384277,True,2349181739,0.04545426368713379,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.020880937576293945,True,3365650427,0.05876517295837402,True
64,7906524522965952553,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.02989816665649414,True,2349181739,0.07322287559509277,True
64,7906524522965952553,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03557896614074707,True,2349181739,0.07246685028076172,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.07056403160095215,True,2349181739,0.08667898178100586,True
64,7906524522965952553,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.06359314918518066,True,3365650427,0.07688283920288086,True
64,7906524522965952553,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.06962418556213379,True,2349181739,0.12405586242675781,True
64,7906524522965952553,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.07758498191833496,True,3365650427,0.15959811210632324,True
64,11073396745929047129,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.02449798583984375,True,2763434117,0.06309080123901367,True
64,11073396745929047129,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.024059772491455078,True,4007114437,0.05158209800720215,True
64,11073396745929047129,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.02410435676574707,True,2763434117,0.053752899169921875,True
64,11073396745929047129,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.010343074798583984,True,4007114437,0.056912899017333984,True
64,11073396745929047129,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.06303119659423828,True,4007114437,0.11879301071166992,True
64,11073396745929047129,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.07746005058288574,True,2763434117,0.10605502128601074,True
