M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
14591,8,15,4,0,1,3,0.126363605616,0.085114885115,"{30: 1, 42: 1, 66: 1, 78: 1}","{4: 1, 8: 1, 28: 1, 40: 1}"
14621,8,12,3,0,0,0,0.085071605724,0.055749805750,"{36: 1, 66: 1, 78: 1}","{22: 1, 52: 1, 64: 1}"
14651,7,6,0,0,0,0,0.018666768731,0.000000000000,{},{}
14681,7,6,0,0,0,0,0.018666768731,0.000000000000,{},{}
14711,6,5,0,0,1,2,0.016583435398,0.000000000000,{},{}
14741,6,5,0,0,0,0,0.016583435398,0.000000000000,{},{}
14771,5,4,0,0,0,0,0.014202483017,0.000000000000,{},{}
14801,5,4,0,0,0,0,0.014202483017,0.000000000000,{},{}
14831,5,4,0,0,0,0,0.014202483017,0.000000000000,{},{}
14861,5,6,0,0,0,1,0.016586226185,0.000000000000,{},{}
14891,4,3,0,0,0,0,0.007495989849,0.000000000000,{},{}
14921,3,2,0,0,0,0,0.005664488017,0.000000000000,{},{}
14951,2,1,0,0,0,0,0.003703703704,0.000000000000,{},{}
14981,3,2,0,0,0,0,0.006191265893,0.000000000000,{},{}
15011,4,3,0,0,0,0,0.008572218274,0.000000000000,{},{}
15041,5,4,0,0,0,0,0.010736720438,0.000000000000,{},{}
15071,6,5,0,0,1,1,0.012769240763,0.000000000000,{},{}
15101,6,5,0,0,1,1,0.012769240763,0.000000000000,{},{}
15131,6,5,0,0,0,0,0.012769240763,0.000000000000,{},{}
15161,6,8,0,0,0,0,0.033020799140,0.000000000000,{},{}
15191,5,4,0,0,0,0,0.023955262080,0.000000000000,{},{}
15221,5,4,0,0,0,0,0.023955262080,0.000000000000,{},{}
15251,5,4,0,0,1,1,0.023955262080,0.000000000000,{},{}
15281,5,6,3,0,1,1,0.099712837838,0.083333333333,"{18: 1, 60: 1, 90: 1}","{4: 1, 38: 1, 68: 1}"
15311,6,9,4,0,1,2,0.084047769316,0.065476190476,"{42: 1, 60: 1, 72: 1, 90: 1}","{4: 1, 8: 1, 22: 1, 26: 1}"
15341,6,8,3,0,0,1,0.075664832808,0.058333333333,"{30: 1, 72: 1, 90: 1}","{8: 1, 34: 1, 52: 1}"
15371,8,15,0,0,0,0,0.045580825802,0.000000000000,{},{}
15401,8,15,0,0,0,0,0.045580825802,0.000000000000,{},{}
15431,8,15,0,0,0,2,0.045580825802,0.000000000000,{},{}
15461,9,20,0,0,1,4,0.058431608297,0.000000000000,{},{}
15491,9,20,0,0,1,2,0.058431608297,0.000000000000,{},{}
15521,9,20,0,0,0,0,0.058431608297,0.000000000000,{},{}
15551,9,20,0,0,1,2,0.058431608297,0.000000000000,{},{}
15581,8,15,0,0,0,0,0.045591551102,0.000000000000,{},{}
15611,8,15,2,0,2,3,0.075489453916,0.031818181818,"{60: 1, 66: 1}","{2: 1, 8: 1}"
15641,7,10,2,0,0,0,0.062409014347,0.031818181818,"{60: 1, 66: 1}","{52: 1, 58: 1}"
15671,6,9,4,0,0,0,0.069120255044,0.044543650794,"{84: 1, 90: 2, 96: 1}","{32: 1, 38: 2, 44: 1}"
15701,7,12,4,0,0,0,0.077801080391,0.044543650794,"{84: 1, 90: 2, 96: 1}","{16: 1, 22: 2, 28: 1}"
15731,7,12,4,0,0,1,0.077801080391,0.044543650794,"{84: 1, 90: 2, 96: 1}","{76: 1, 82: 2, 88: 1}"
15761,7,10,0,0,0,1,0.041697600538,0.000000000000,{},{}
15791,9,20,0,0,0,0,0.067486544869,0.000000000000,{},{}
15821,9,20,0,0,1,2,0.067486544869,0.000000000000,{},{}
15851,10,25,0,0,2,5,0.078257754600,0.000000000000,{},{}
15881,10,25,0,0,0,0,0.078257754600,0.000000000000,{},{}
15911,10,25,1,0,0,1,0.083791576148,0.011904761905,{84: 1},{38: 1}
15941,11,30,1,0,2,4,0.094174998541,0.011904761905,{84: 1},{22: 1}
15971,9,18,1,0,0,1,0.067390694750,0.011904761905,{84: 1},{82: 1}
16001,9,20,2,0,0,0,0.083031519257,0.021527777778,"{90: 1, 96: 1}","{32: 1, 38: 1}"
16031,9,20,2,0,0,0,0.083031519257,0.021527777778,"{90: 1, 96: 1}","{22: 1, 28: 1}"
16061,7,10,2,0,1,2,0.057514003254,0.021527777778,"{90: 1, 96: 1}","{82: 1, 88: 1}"
16091,8,16,3,0,0,0,0.091196508005,0.035042735043,"{72: 1, 78: 1, 120: 1}","{20: 1, 26: 1, 74: 1}"
16121,8,16,3,0,0,2,0.091196508005,0.035042735043,"{72: 1, 78: 1, 120: 1}","{14: 1, 34: 1, 40: 1}"
16151,8,15,3,0,1,2,0.091015420324,0.040277777778,"{48: 1, 90: 1, 120: 1}","{26: 1, 46: 1, 68: 1}"
16181,9,20,3,0,0,1,0.103245200738,0.040277777778,"{48: 1, 90: 1, 120: 1}","{8: 1, 34: 1, 106: 1}"
16211,8,15,2,0,3,4,0.084716861311,0.034920634921,"{42: 1, 90: 1}","{4: 1, 52: 1}"
16241,8,12,0,0,0,0,0.045875299020,0.000000000000,{},{}
16271,8,12,0,0,0,1,0.045875299020,0.000000000000,{},{}
16301,7,10,0,0,0,2,0.041227863123,0.000000000000,{},{}
16331,7,10,0,0,0,0,0.041227863123,0.000000000000,{},{}
16361,9,20,0,0,1,2,0.061452765689,0.000000000000,{},{}
16391,7,12,1,0,0,2,0.043063122160,0.011111111111,{90: 1},{32: 1}
16421,8,16,1,0,1,2,0.052053648542,0.011111111111,{90: 1},{28: 1}
16451,7,12,1,0,0,0,0.043043621495,0.011111111111,{90: 1},{88: 1}
16481,7,12,0,0,0,0,0.038412854364,0.000000000000,{},{}
16511,6,9,0,0,0,1,0.032011972963,0.000000000000,{},{}
16541,6,8,0,0,1,1,0.029761211011,0.000000000000,{},{}
16571,6,8,0,0,1,1,0.029761211011,0.000000000000,{},{}
16601,6,8,0,0,0,1,0.029761211011,0.000000000000,{},{}
16631,7,10,0,0,1,1,0.033835285085,0.000000000000,{},{}
16661,7,12,2,0,1,1,0.074807507308,0.040476190476,"{42: 1, 60: 1}","{2: 1, 20: 1}"
16691,7,12,2,0,0,0,0.075586405931,0.040476190476,"{42: 1, 60: 1}","{40: 1, 58: 1}"
16721,7,12,0,0,0,1,0.046424052584,0.000000000000,{},{}
16751,8,16,0,0,0,0,0.056307109342,0.000000000000,{},{}
16781,7,12,0,0,0,1,0.047809333969,0.000000000000,{},{}
16811,7,12,0,0,0,2,0.047809333969,0.000000000000,{},{}
16841,7,12,1,0,1,2,0.055562957158,0.013888888889,{72: 1},{50: 1}
16871,7,12,1,0,0,1,0.055562957158,0.013888888889,{72: 1},{10: 1}
16901,8,16,1,0,0,1,0.063992733611,0.013888888889,{72: 1},{70: 1}
16931,9,20,1,0,2,2,0.073278912072,0.012820512821,{78: 1},{20: 1}
16961,7,12,1,0,0,1,0.055032098299,0.012820512821,{78: 1},{40: 1}
16991,7,12,1,0,0,0,0.062053899597,0.020833333333,{48: 1},{26: 1}
17021,7,12,1,0,1,1,0.063065425430,0.020833333333,{48: 1},{34: 1}
17051,7,12,0,0,0,2,0.044761352959,0.000000000000,{},{}
17081,7,12,0,0,0,1,0.044761352959,0.000000000000,{},{}
17111,8,16,0,0,2,2,0.053839838993,0.000000000000,{},{}
17141,8,15,0,0,0,2,0.051245133793,0.000000000000,{},{}
17171,8,15,0,0,0,0,0.051245133793,0.000000000000,{},{}
17201,9,20,2,0,2,3,0.120793414474,0.065359477124,"{18: 1, 102: 1}","{4: 1, 80: 1}"
17231,8,16,2,0,0,1,0.069536305606,0.021708683473,"{84: 1, 102: 1}","{20: 1, 38: 1}"
17261,8,16,2,0,1,1,0.069536305606,0.021708683473,"{84: 1, 102: 1}","{22: 1, 40: 1}"
17291,8,15,2,0,1,1,0.066700176482,0.021708683473,"{84: 1, 102: 1}","{82: 1, 100: 1}"
17321,9,20,1,0,0,0,0.078116958874,0.010416666667,{96: 1},{38: 1}
17351,8,15,1,0,1,2,0.067044596200,0.010416666667,{96: 1},{22: 1}
17381,9,18,1,0,0,1,0.074135810996,0.010416666667,{96: 1},{82: 1}
17411,10,24,2,0,0,0,0.120031968499,0.043137254902,"{30: 1, 102: 1}","{16: 1, 56: 1}"
17441,10,25,2,0,1,5,0.103186086960,0.023692810458,"{72: 1, 102: 1}","{4: 1, 26: 1}"
17471,11,30,2,0,1,2,0.114831116772,0.023692810458,"{72: 1, 102: 1}","{34: 1, 64: 1}"
17501,11,30,2,0,2,2,0.115874264927,0.020370370370,"{90: 1, 108: 1}","{68: 1, 86: 1}"
17531,10,24,2,0,0,2,0.102719998546,0.020370370370,"{90: 1, 108: 1}","{8: 1, 26: 1}"
17561,11,28,2,0,0,1,0.112028238199,0.020370370370,"{90: 1, 108: 1}","{34: 1, 52: 1}"
17591,11,30,4,0,2,3,0.178833976677,0.087439249204,"{18: 1, 78: 1, 102: 1, 108: 1}","{4: 1, 56: 1, 80: 1, 94: 1}"
17621,11,30,4,0,2,2,0.146282576263,0.051195862961,"{60: 1, 78: 1, 84: 1, 102: 1}","{4: 1, 14: 1, 20: 1, 38: 1}"
17651,12,35,4,0,1,2,0.158464573599,0.051195862961,"{60: 1, 78: 1, 84: 1, 102: 1}","{22: 1, 40: 1, 46: 1, 64: 1}"
17681,13,42,4,0,0,1,0.203319470165,0.074486461251,"{24: 1, 84: 1, 90: 1, 102: 1}","{22: 1, 44: 1, 82: 1, 100: 1}"
17711,13,42,3,0,1,3,0.172588859959,0.035521885522,"{66: 1, 90: 1, 108: 1}","{8: 1, 16: 1, 50: 1}"
17741,12,35,3,0,1,3,0.156866547379,0.035521885522,"{66: 1, 90: 1, 108: 1}","{10: 1, 52: 1, 76: 1}"
17771,15,54,3,0,3,5,0.214010910297,0.044179894180,"{42: 1, 90: 1, 108: 1}","{4: 1, 44: 1, 70: 1}"
17801,14,48,3,0,1,2,0.202283825590,0.040277777778,"{48: 1, 90: 1, 120: 1}","{16: 1, 26: 1, 98: 1}"
17831,15,54,3,0,2,4,0.216217468515,0.040277777778,"{48: 1, 90: 1, 120: 1}","{34: 1, 38: 1, 76: 1}"
17861,16,63,4,0,3,7,0.239718380643,0.042460317460,"{72: 1, 84: 1, 120: 2}","{22: 1, 26: 1, 38: 1, 74: 1}"
17891,15,54,4,0,2,4,0.218619584277,0.042460317460,"{72: 1, 84: 1, 120: 2}","{14: 1, 22: 1, 34: 1, 82: 1}"
17921,14,48,5,0,1,4,0.307551920548,0.137225274725,"{12: 1, 48: 1, 78: 1, 84: 1, 120: 1}","{10: 1, 26: 1, 46: 1, 56: 1, 82: 1}"
17951,14,49,6,0,2,4,0.267294316666,0.093249805750,"{36: 1, 48: 1, 66: 1, 78: 1, 120: 2}","{4: 1, 8: 1, 22: 1, 34: 1, 62: 1, 106: 1}"
17981,14,49,7,0,3,7,0.273465931607,0.102458489223,"{30: 1, 66: 1, 78: 1, 84: 1, 90: 1, 102: 1, 120: 1}","{2: 1, 16: 1, 38: 1, 44: 1, 52: 1, 56: 1, 64: 1}"
18011,14,49,7,0,1,3,0.263799164522,0.090227201992,"{54: 1, 60: 1, 72: 1, 84: 1, 90: 1, 102: 1, 120: 1}","{4: 1, 8: 1, 14: 1, 16: 1, 22: 1, 26: 1, 58: 1}"
18041,15,56,7,0,2,4,0.280560570884,0.090227201992,"{54: 1, 60: 1, 72: 1, 84: 1, 90: 1, 102: 1, 120: 1}","{34: 1, 46: 1, 52: 1, 64: 1, 76: 1, 82: 1, 118: 1}"
18071,14,45,6,0,0,1,0.226334734951,0.080280830281,"{60: 1, 72: 2, 78: 1, 84: 1, 90: 1}","{20: 1, 26: 1, 32: 1, 38: 2, 50: 1}"
18101,13,40,6,0,1,4,0.214292212208,0.080280830281,"{60: 1, 72: 2, 78: 1, 84: 1, 90: 1}","{10: 1, 22: 2, 28: 1, 34: 1, 40: 1}"
18131,13,36,4,0,0,2,0.245878842841,0.120238095238,"{12: 1, 72: 1, 84: 1, 90: 1}","{10: 1, 70: 1, 82: 1, 88: 1}"
18161,12,27,1,0,0,2,0.113833166410,0.008333333333,{120: 1},{62: 1}
18191,12,27,1,0,1,3,0.113833166410,0.008333333333,{120: 1},{2: 1}
18221,11,24,1,0,1,2,0.105776124967,0.008333333333,{120: 1},{58: 1}
18251,12,35,1,0,1,2,0.126990018470,0.008333333333,{120: 1},{118: 1}
18281,11,28,2,0,2,3,0.131293435229,0.044444444444,"{36: 1, 60: 1}","{2: 1, 22: 1}"
18311,10,21,2,0,0,0,0.118339766302,0.058333333333,"{24: 1, 60: 1}","{22: 1, 58: 1}"
